ons_code,id_british,id_welsh,id_english,id_other_uk,id_non_uk
E14001291,0.5469401112686811,0.007941529398930948,0.38777135376895383,0.010352350823606414,0.04699465473982764
E14001292,0.5450647369595952,0.002278815388049706,0.347337971575266,0.004938983555324057,0.10037949252176501
E14001293,0.5677720337914512,0.006120093498734275,0.1350009214086884,0.01669204581825941,0.2744149054828666
E14001294,0.5769334437149843,0.0048516586126566685,0.32651469937043953,0.011580447045686452,0.08011975125623304
E14001295,0.6135144014894316,0.001144950767117014,0.3628697444270766,0.005226949154229847,0.017243954162144942
E14001296,0.5915456891287647,0.0054956960230070715,0.2349459294423543,0.013404376858983198,0.1546083085468907
E14001297,0.6231145463308402,0.0016243908534299637,0.24217704075257493,0.007363310187251209,0.12572071187590367
E14001298,0.5459688171246574,0.005249611139915562,0.3280775498111251,0.013369380045922525,0.10733464187837938
E14001299,0.5916554995426797,0.002190883372684151,0.3439793248675898,0.010252483355667582,0.05192180886137877
E14001300,0.6398028105357427,7.783794641736205e-4,0.10819474552013325,0.002728512960436562,0.24849555151951389
E14001301,0.6301494616167569,6.734573617307854e-4,0.0716390268541123,0.0018902723675852727,0.2956477817998148
E14001302,0.5036838346715901,0.002386219148973229,0.3307264905160852,0.006984480866702663,0.15621897479664884
E14001303,0.5503834774365898,0.005759342774250998,0.39423491224542556,0.008890357050527101,0.04073191049320656
E14001304,0.558567334434515,0.005703556252029421,0.3817429729081078,0.009402397187751472,0.04458373921759632
E14001305,0.563089558218305,0.005472192883417708,0.13027643223950178,0.017181410933459592,0.28398040572531597
E14001306,0.515609369071027,0.00446721170099003,0.14676256511090413,0.0148504605195074,0.3183103935975715
E14001307,0.6114124353987959,0.001289360115083382,0.347711652192445,0.007970589802333635,0.0316159624913421
E14001308,0.6285156525151695,0.0024049830443664028,0.3008845105004176,0.0096903710114010291,0.05850448292864546
E14001309,0.5607037622240253,0.009490968100098219,0.3468954178588205,0.013569201861895204,0.06934064995516077
E14001310,0.48312221996432525,0.003040634619581988,0.10213973371868108,0.00935521988153567,0.40234219181587605
E14001311,0.527544958906339,0.003634686847316028,0.35037657887360873,0.013616513413079448,0.10482726195965679
E14001312,0.5536975425002388,0.005125220427912472,0.21046413648722603,0.011336292641399619,0.21937680794322298
E14001313,0.5548475193445608,0.0010749668309784136,0.38355978655613554,0.004909983633387889,0.05560774363493739
E14001314,0.5277407400993956,0.0016450501307381947,0.3279364144833677,0.006727389218860932,0.13595040606763753
E14001315,0.5413205030487804,0.0015910823170731706,0.35234375,0.0060308689024390245,0.09871379573170731
E14001316,0.5250406614258607,0.004935845305864281,0.4461349055751333,0.005218216318785579,0.018670371374356193
E14001317,0.6293174364069528,0.0019657489610375735,0.32361142271081056,0.004316100979669455,0.04078929094152965
E14001318,0.5540156764739294,0.00687782057769562,0.33036258300372806,0.015201429264816746,0.09354249067983023
E14001319,0.5467272146067205,0.006017186589195389,0.24483368120193302,0.01552246102931498,0.18689945657283616
E14001320,0.5910055870884074,0.001652143789804674,0.27264813778523905,0.007710004352421812,0.12698412698412698
E14001321,0.6620330418689762,0.0030359426497956975,0.19684761023486969,0.011062475956789802,0.12702092928956862
E14001322,0.6173856773080242,0.0037855910267471956,0.3146786022433132,0.011939171699741156,0.05221095772217429
E14001323,0.5377763485810757,0.0018329447704799422,0.243419889058606,0.009052174612107083,0.20791864297773133
E14001324,0.5939553494008629,0.0019118061867301845,0.34047910071980025,0.00882773894965577,0.054826004742950865
E14001325,0.5905986300009928,0.002094708627022734,0.30594658989377543,0.009470862702273404,0.09188920877593566
E14001326,0.5915366411295174,6.578155709758935e-4,0.10060567165376438,0.0025109301672616422,0.3046889414784806
E14001327,0.5774145216410498,0.002887156781872359,0.15150418343125538,0.006329859766670594,0.2618642783791519
E14001328,0.5056627902329857,0.0020381249250689365,0.2392998441433881,0.0063541541781560965,0.24664508652040124
E14001329,0.5737250298117009,0.0029210844988398856,0.36434058366226346,0.006137975022878747,0.05287532700431692
E14001330,0.580337143638333,0.004406212865300285,0.34158139926177533,0.01012692837537989,0.06354831585921152
E14001331,0.5983582076816083,0.0027391649386887848,0.1547414859756462,0.007910298748176023,0.23625084265588067
E14001332,0.569866218165985,0.004661447439192016,0.12444186423747769,0.01390750527187508,0.2871229648854701
E14001333,0.6130729454289874,0.005893870174205533,0.1573271750589889,0.015743762237060092,0.20796224710075806
E14001334,0.5872745106401126,0.0031899014883363897,0.12336560194464583,0.0090579555631370209,0.2771120303637682
E14001335,0.554641940144908,0.0058004760964251185,0.397509329618811,0.008804665329161425,0.033243588810694495
E14001336,0.5182455632140819,0.004200356135672355,0.3503335576931269,0.012192108783259919,0.11502841417385896
E14001337,0.6288999404913712,0.005536427782028394,0.29210235484145203,0.00924509053812803,0.06421618634702032
E14001338,0.5251919548821091,0.014184276686824761,0.23653767751579804,0.019959910307807298,0.20412618060746077
