ons_code,pc_ns_prof_man,pc_ns_inter,pc_ns_routine,pc_never_worked
E14001401,0.34275712618769794,0.2305050841806968,0.3101850308384731,0.06478857587375673
E14001402,0.42345113750178853,0.25924071159441026,0.21705537272857348,0.048445175752372775
E14001403,0.3962392257500259,0.23387458715490753,0.276453732579951,0.05084180121293025
E14001404,0.33363092690205093,0.21584502305331002,0.33641933787469275,0.05929042278669879
E14001405,0.2712485787873866,0.2351555792746595,0.37811216557997074,0.07759240782421051
E14001406,0.24468363890479564,0.21375120109481613,0.37030602440042315,0.08123768574506701
E14001407,0.3272729350459387,0.23739543813137085,0.2979727567765233,0.06228002011244686
E14001408,0.29057952452397506,0.2369329478781669,0.351508276307925,0.06967468071870311
E14001409,0.3025066844919786,0.17329545454545456,0.266421568627451,0.06997549019607843
E14001410,0.23542965172953653,0.1455410155673057,0.2591695467659193,0.10816372748845499
E14001411,0.22651678472436096,0.19140745303356946,0.3873634834521807,0.1202885503778636
E14001412,0.2015885104994016,0.13268414753563268,0.25372647154825373,0.08672614514198673
E14001413,0.2834826985312422,0.20736868309683842,0.37211849639034106,0.08569828230022405
E14001414,0.36629643627851405,0.2736860072420478,0.2250033527998927,0.07021372575316077
E14001415,0.265338370877293,0.2176717992586256,0.3152979754776162,0.1270316509837468
E14001416,0.2152350119060187,0.20459584051799978,0.3372629060069677,0.1518222660144749
E14001417,0.4114050873632755,0.25270896351035727,0.2072851654733188,0.07139666373115851
E14001418,0.3609148527196218,0.2286742168424334,0.28722271286820095,0.0674190867058029
E14001419,0.3436205128205128,0.1479897435897436,0.2529948717948718,0.06993846153846153
E14001420,0.40093987683604493,0.1562823639461464,0.1647123019187296,0.041258811345337924
E14001421,0.3544044352354819,0.16209889679117434,0.2566836534692278,0.10814806518452148
E14001422,0.28623342571615856,0.21447382039398782,0.33829363938498336,0.10118794346631094
E14001423,0.34507089577313355,0.23151669914656273,0.3076271755930381,0.06851690074591761
E14001424,0.3073294100481494,0.24467438354165652,0.33714313506152427,0.07103253732795098
E14001425,0.2297128217349857,0.20491738163330156,0.39231808071178903,0.10916150301874801
E14001426,0.24902258235591568,0.21379854713188046,0.3883400550067217,0.0899100899100899
E14001427,0.25503488653621814,0.18736381044615147,0.31016001584751174,0.0851143441991504
E14001428,0.2504366518876797,0.19188254980274327,0.42232482014827843,0.09315647405127453
E14001429,0.3541984165334721,0.24181937578213086,0.29167750808460025,0.06504850760138274
E14001430,0.43937260320075106,0.14748784440842788,0.17396002160994056,0.12189246397605194
E14001431,0.29980925309496204,0.24062784406128834,0.3255289174801461,0.07568787323434442
E14001432,0.27402853958128703,0.1789297105207977,0.26238536160068865,0.0794936597101897
E14001433,0.23082991138966932,0.1864382969526691,0.332645342554571,0.11013615733736762
E14001434,0.5086932869111087,0.18245022304428246,0.15314982047655315,0.07262539440757262
E14001435,0.3596274323914892,0.1806249205899313,0.2176764369557356,0.140905225915537
E14001436,0.24116986258425205,0.21069543863315743,0.3968728773708135,0.10319243429646272
E14001437,0.3577165265261491,0.28317182610007163,0.25558362555459196,0.05919837110214547
E14001438,0.3920135689756261,0.17717145489571992,0.2419591255549041,0.07358237708350783
E14001439,0.40137374161073824,0.24226614932885907,0.2458184773489933,0.0554739932885906
E14001440,0.24336011496505325,0.1869880462473055,0.38340845254425504,0.1300934091057548
E14001441,0.3115592302991757,0.22397645503635252,0.342973299911457,0.0726302268447504
E14001442,0.4526194455650971,0.24848135554146736,0.18775863062647685,0.05749524523082243
E14001443,0.39279825086418546,0.24818918027580647,0.24368197974813421,0.06082888517021095
E14001444,0.367085551644833,0.2553843026136898,0.27286819735454443,0.06381113327657845
E14001445,0.5573863443067257,0.2001632967805586,0.11185829468264859,0.05832189877867616
E14001446,0.23958950566699025,0.2067600448820585,0.32524363645532595,0.14707699290207896
E14001447,0.3101637992701172,0.2447289613113641,0.30440475757465535,0.08075995101783484
E14001448,0.33194795599117977,0.2750089472286681,0.24719749708493519,0.08206051790022974
E14001449,0.38820303440278314,0.22266379976807113,0.22132296095863935,0.05362147274835717
E14001450,0.32145934727464714,0.23201000084958673,0.3115434563615841,0.07986115325331035
E14001451,0.2984247258225324,0.22852775008308407,0.3382652043868395,0.08733798604187437
E14001452,0.2231210675516836,0.20476388024614534,0.3817326972274079,0.13213026343082349
E14001453,0.3447077730997329,0.20741092851645615,0.3337747295033727,0.05821902304314364
E14001454,0.4557966982007049,0.24456810733939283,0.1606751994064181,0.07612687813021703
E14001455,0.3114067342543468,0.2100514786993749,0.3353206912853916,0.09074433996953302
E14001456,0.428421482302175,0.2388127587614438,0.2010146364219488,0.05957198670476413
E14001457,0.4685289183866968,0.20960056402401964,0.19020008265869254,0.05212359905671845
E14001458,0.39725870348903863,0.24564666318484643,0.24999044622498504,0.05570487752060431
E14001459,0.3018559225912654,0.17942927118150703,0.27204472683107994,0.10933783010629648
E14001460,0.39707914982396664,0.24999348024514279,0.2562002868692137,0.05234059199374103
E14001461,0.2714052367253401,0.23221512506704373,0.3665951533473109,0.083987517675167
E14001462,0.22922622728916997,0.17517532702428323,0.4375999159830566,0.10398263649836051
E14001463,0.392770958611064,0.24773358725852107,0.23372422159320663,0.07392092665301384
E14001464,0.34521085322000655,0.2259997820638553,0.3240347244923904,0.059327061615391134
E14001465,0.41796914262739976,0.2579153683787315,0.21412956075987535,0.05797065031661473
E14001466,0.19717265407975892,0.1864376853900843,0.38170347003154576,0.15389142615000706
E14001467,0.2784471218206158,0.12148281599919929,0.14703048955948403,0.07168862365349248
E14001468,0.4830206354575971,0.19162611569387702,0.14997788128756928,0.0446797991100471
E14001469,0.2772198141687517,0.19500534470404435,0.34161468795151,0.11018312952978351
E14001470,0.24156136916414545,0.22070356528445156,0.36247256332680783,0.11400605089873643
E14001471,0.3017803276749275,0.21891524220736974,0.3524930502158869,0.08216714970130715
E14001472,0.39236302571557474,0.23260564439320267,0.25642889367888116,0.06814877938743796
E14001473,0.34788673119701796,0.2341129080743101,0.30331269163710695,0.06184091865568448
E14001474,0.2639368962155455,0.24150270318177788,0.3511588230080652,0.09606266063990074
E14001475,0.3770903618844203,0.26862212082231013,0.2615713210844397,0.050641974709351716
E14001476,0.3508987440146406,0.24047983153250269,0.29824011632279573,0.06257364185615082
E14001477,0.27301119279936376,0.22270179045993288,0.2981998409342205,0.12132645341506469
E14001478,0.20508706313065683,0.1811432897546865,0.36045605035085143,0.15791138882925232
E14001479,0.4325987559147217,0.22725822744430857,0.21824658408208836,0.06528789409325322
E14001480,0.2834081491712707,0.24800217048145226,0.333970501183899,0.08057912391475927
E14001481,0.4674926198833128,0.21006020315659793,0.19728737128379165,0.04903419260361219
E14001482,0.4169463408409366,0.24914183627895106,0.23524532635742998,0.048210297964652586
E14001483,0.34618734967171555,0.21467854124683092,0.3292595722550868,0.061730481700578564
E14001484,0.34013110923606155,0.28074251963393265,0.2727980787953528,0.0631531122217174
E14001485,0.31498361204813513,0.24695566879590422,0.3336443455585062,0.06455896074068758
E14001486,0.3137102418539544,0.27175519091686756,0.31151981750784147,0.06111154314747129
E14001487,0.2666527297933675,0.2361639856523557,0.3934819444138811,0.06522456704002817
E14001488,0.3780753884542594,0.25069614378533456,0.2706944561640368,0.051098762009233696
E14001489,0.39807074808268983,0.2529389910569753,0.25449141522702545,0.047355571477854734
E14001490,0.4125679101774719,0.25438850657974166,0.24238802366292406,0.042955450923578414
E14001491,0.3638905557754427,0.23846124382365333,0.28436091569526195,0.06512774025509747
E14001492,0.26502113732442384,0.19554070639574525,0.34719759989090415,0.1346379380880949
E14001493,0.3459202989404332,0.2807483344396096,0.27256189001155445,0.06036580868795634
E14001494,0.3521931298301843,0.2605004006306702,0.28599860425443924,0.05577812815012019
E14001495,0.3674226855484562,0.2480912702860915,0.28036219158290676,0.05520058787629688
E14001496,0.43734718056010685,0.25316982178417485,0.19388218093821682,0.05526707166444002
E14001497,0.27379591836734696,0.2398717201166181,0.37509037900874637,0.0736793002915452
E14001498,0.32494937120284023,0.2338550391279346,0.3400005000375028,0.05807935595169638
E14001499,0.27366385489947653,0.21002678402738417,0.32894342013136396,0.07558430300403428
E14001500,0.27482963045044045,0.19028201008366114,0.31236079561194524,0.0839492492658873
E14001501,0.3089107915116162,0.2459770692949814,0.2951196821884743,0.09320627577189983
E14001502,0.35866541984366757,0.2617728863952429,0.25579053373615307,0.07525296120462284
E14001503,0.33519006111993005,0.23993612349457716,0.22786422440424703,0.11566210089065901
E14001504,0.3266275938539522,0.23567973290767524,0.301185587737148,0.08529408180920932
E14001505,0.374631126892349,0.2584990763177467,0.24909431155682446,0.06739281687099638
E14001506,0.31865112948375757,0.2267951305253564,0.3217368660894473,0.08078901113208775
E14001507,0.49856058290023436,0.21170895750535004,0.17224600020381128,0.05529654539896056
E14001508,0.26666344317385104,0.2546720498996688,0.36391219205570197,0.06876918985566811
E14001509,0.28372943327239486,0.20223034734917733,0.3612797074954296,0.1048750761730652
E14001510,0.2788763440171214,0.2012277171893222,0.35925465520113803,0.1069831220925017
E14001511,0.3022681128446249,0.28156390254327845,0.30928082923701644,0.062179418679204956
E14001512,0.43545190196427513,0.22447332502522105,0.23763574862025993,0.04683401578541333
E14001513,0.36276621506226026,0.2233211404391991,0.3001108831139037,0.06431220606415926
E14001514,0.3109108106604351,0.24803872475379737,0.33000890224225227,0.06522283425137707
E14001515,0.2916709419248923,0.23065873178739996,0.3282628770777755,0.09416683767699568
E14001516,0.3445389716001501,0.23835856374327535,0.2967971975478544,0.06660828224696609
E14001517,0.3446744681610933,0.21834263877810978,0.29027035392435807,0.0929512743895906
E14001518,0.24410549649856417,0.18184795203788603,0.37651770870069023,0.13791626782205652
E14001519,0.38999002238222363,0.22078850146967613,0.2580427689237656,0.07320065798344255
E14001520,0.18426866990720284,0.18252319929297392,0.42448077772867876,0.10866106937693328
E14001521,0.21168473863084641,0.2051116063092111,0.4218506853237392,0.10358907963698383
E14001522,0.27884062516334746,0.2113323924520412,0.3660550938267733,0.08790706183680937
E14001523,0.35463271051958023,0.23999232147427693,0.29026106987458405,0.07111594573841823
E14001524,0.29967122567069965,0.22163335086796424,0.3315360336664913,0.0915176223040505
E14001525,0.35907679926419867,0.17859469609872,0.2136027439258067,0.13064305970721238
E14001526,0.4127995792742481,0.2528110991460269,0.238586561819138,0.05325436377751622
E14001527,0.3943077287569917,0.22267431679353927,0.21368164072559462,0.09337755848329711
E14001528,0.3448042520731317,0.21898914835502842,0.2720047245257019,0.09284185142350944
E14001529,0.3809040185568303,0.23880634442981633,0.28351827471631874,0.05101874490627547
E14001530,0.344060994174855,0.25886038523961097,0.29676786231017954,0.061598077576337076
E14001531,0.2538907988614099,0.19123137776791985,0.33164516407280076,0.13595307628799921
E14001532,0.437789799072643,0.24991274866630103,0.20567632248092935,0.05410829136959665
E14001533,0.3750115993902035,0.2919732219791874,0.23279644727248625,0.05590243255783125
E14001534,0.40443139990858135,0.2546611494695311,0.20789328072750018,0.07214857940192941
E14001535,0.44689071585107865,0.22407874235188305,0.20470984659429195,0.06773413055319796
E14001536,0.32039042462239953,0.22713023653462525,0.3361119027263228,0.06589009214401063
E14001537,0.30104181501484395,0.20995146960551253,0.3587524511683446,0.07768149600692352
E14001538,0.29705334194145666,0.21501224221309978,0.36352673187726114,0.07445214573715177
E14001539,0.4612625627358432,0.23581204777264406,0.1941791100539248,0.06013923309712692
E14001540,0.34663507643707336,0.23561798386641847,0.31145709933998983,0.058080893552208496
E14001541,0.26478600399539926,0.19663417882438405,0.3900115019068951,0.09366184393728434
E14001542,0.37895215710061414,0.2448125963555488,0.2746480653069477,0.052265777036419235
E14001543,0.3305582871446451,0.2190126050420168,0.3063315751832648,0.07283658144108707
E14001544,0.32600460430953626,0.2627745228205659,0.31113195366456753,0.06142733595624688
E14001545,0.38327401255623117,0.24584754560284738,0.27647189678184786,0.04818577290029166
E14001546,0.271499636931147,0.23227736292796064,0.33826095438337905,0.0847630298366732
E14001547,0.17590641165796977,0.17844222294852866,0.4248216479392307,0.14817027127545673
E14001548,0.3168675637761729,0.27588715124434976,0.30729464332103706,0.05955473580298228
E14001549,0.40329542994664663,0.25766238396597607,0.2303744922516649,0.05568359797792011
E14001550,0.5260735341647441,0.1805142264870106,0.146054142008537,0.07204074581786976
E14001551,0.2675130899010985,0.2542920046085578,0.3480487777055314,0.08419743791565426
E14001552,0.29487860628899737,0.2877864953357633,0.3144745783653549,0.06411317724099586
E14001553,0.28921013194926715,0.1986275083153624,0.2705416864651486,0.13575057567893564
E14001554,0.3376012542461458,0.23777172222429604,0.2622842709072132,0.05396493585675713
E14001555,0.43106424230960205,0.2473222519092994,0.2180266237911711,0.05316482633059844
E14001556,0.5265437777286118,0.20566624358093552,0.1360783446091503,0.05483423966836289
E14001557,0.38138463105362325,0.21043183785710648,0.2639787136527983,0.09258033304476244
E14001558,0.3510394075641365,0.22607775720708806,0.2224914043903729,0.08480296217931764
E14001559,0.40461580110995804,0.15992871001218248,0.2265825926093038,0.09327482741506114
E14001560,0.2924199913850309,0.20852881939997905,0.3514325296576132,0.09567272430934724
E14001561,0.28381659399748305,0.2245032860030254,0.3343587527171495,0.10166906072431897
E14001562,0.1928207534522054,0.1773472762211199,0.3762233543370425,0.1633038387630156
E14001563,0.36120687875472246,0.21446561654864882,0.2239414521356758,0.11149074093189372
E14001564,0.3072942243040079,0.21804605950717082,0.3417192359510948,0.08179402913660459
E14001565,0.3794285301969839,0.21534742766433365,0.28507347812492484,0.06533660437260985
E14001566,0.41773649036584526,0.18492065314746342,0.23428564866913165,0.05919435959855775
E14001567,0.24442891528845406,0.19799673887724203,0.38672774801356213,0.11908274451950203
E14001568,0.3737045222908054,0.23581416121754864,0.24569700995155916,0.07551275150876631
E14001569,0.32602131084298885,0.2722387027257127,0.3053489949849015,0.0583587192209969
E14001570,0.38353946010891854,0.27932245889435947,0.2291076256023821,0.06072795183555132
E14001571,0.2682350342390104,0.21681024961343054,0.3902694941462337,0.07210072895957588
E14001572,0.37846927930473157,0.25714708533451724,0.2617884866341096,0.05113613431811761
E14001573,0.34630994512808855,0.20990941264326765,0.2416636903795578,0.05950409645334805
E14001574,0.21704663745867603,0.19360779693201707,0.37543325821617723,0.13292304876514258
E14001575,0.3731421642770535,0.2697658720734009,0.2596782459780747,0.05388817360217003
E14001576,0.27984451561687335,0.208891078809778,0.26233427317438157,0.13116713658719079
E14001577,0.30545658209897875,0.20469034879702563,0.2936592108869478,0.07705232551211316
E14001578,0.3123787792355961,0.24272156822071256,0.3385054192812322,0.06216874967588031
E14001579,0.39230815528137225,0.2559133313271141,0.24681312067408967,0.056936503159795364
E14001580,0.33778423945619873,0.2641211054571425,0.3023810434760429,0.05364043310249837
E14001581,0.29674669341189747,0.22932363818717483,0.3556070958440419,0.06687143483984204
E14001582,0.4336174753955811,0.25134056204793087,0.21252684417860107,0.05414948419651915
E14001583,0.27641844431196705,0.17802804489256369,0.4070526943314067,0.09998444830356912
E14001584,0.27093543575538037,0.20995365437886213,0.3646255060728745,0.09796505433624547
E14001585,0.2770131326821517,0.20387203813618732,0.3669439641071178,0.09842501285226901
E14001586,0.529873047972138,0.20579710144927535,0.13904055724075948,0.061431299853949
E14001587,0.45134681109888203,0.20929154839830852,0.18632914325435904,0.04338759195968256
E14001588,0.4024713150926743,0.219122526729753,0.19846492453104225,0.06291128068195784
E14001589,0.42670039577298136,0.23120758360874236,0.22326492308947735,0.06675098943245339
E14001590,0.3587322430464367,0.25744299868688075,0.27655485257252,0.06079742151128089
E14001591,0.40807741381270607,0.24512689649945046,0.25788602685733775,0.04456852663626372
E14001592,0.44459708615017535,0.23001096610149066,0.20812696576407216,0.06178373883807527
E14001593,0.5157119770156222,0.2230331169997178,0.1640843444578406,0.044160274991663036
E14001594,0.20972056713441475,0.1878693547994844,0.404934458522824,0.12288722974780515
E14001595,0.17826285664541122,0.17163594419900324,0.42847504842325185,0.1453459270060284
E14001596,0.27953158502391556,0.19531585023915554,0.31747759634944195,0.12254659409533235
E14001597,0.3269709252748023,0.20540376371091149,0.31302346770708,0.06851075262536942
E14001598,0.3280541934884153,0.2217587320768748,0.3008412539796891,0.09353721735493016
E14001599,0.36110284401376175,0.25992547707765384,0.2671872953893406,0.06717777169319412
E14001600,0.36571122740247386,0.22752140818268315,0.24992863939105614,0.08143434823977165
E14001601,0.29798732321082255,0.2325575895179982,0.34602194787379975,0.07818930041152264
E14001602,0.311517266079,0.2066615062906524,0.3095301362108206,0.11043589773213028
E14001603,0.3057492692582108,0.23712858753941402,0.3577297521231789,0.05819466500955143
E14001604,0.30025637479654904,0.15954809952873844,0.256268416965416,0.0518387711030499
E14001605,0.402656284020031,0.2247339233340591,0.2556129048783924,0.05453450991944057
W07000081,0.22609157266091573,0.18386197743861976,0.4215660252156603,0.11348374253483742
W07000082,0.29034576092554226,0.2134208414673581,0.3756542151215014,0.06818209037450447
W07000083,0.30243814757276566,0.2271881058456482,0.2896632300640672,0.06732830896041701
W07000084,0.19879238272178357,0.17922020952675852,0.4485085410538267,0.12276152139134025
W07000085,0.30447999587809466,0.27585851559883556,0.3038617100754824,0.07062627199422933
W07000086,0.3405443215057866,0.2070838102505405,0.3204756454279537,0.08013480859722752
W07000087,0.29729901979529144,0.26965189349037005,0.30266529004626974,0.07514052999885282
W07000088,0.285621223926733,0.2146533995835941,0.3470091583747397,0.09530074467677452
W07000089,0.30020165448337494,0.18429615710717479,0.258450010311877,0.09961273173079127
W07000090,0.4307875894988067,0.20806526927467053,0.19269482204005395,0.059704783646362974
W07000091,0.31552897046909856,0.16270294865107815,0.20188882353593982,0.080136279394955
W07000092,0.37061290559929366,0.19755720697520418,0.2558433276923454,0.09825129374831383
W07000093,0.2939900519839934,0.27631300098482864,0.25930912400114686,0.05856613934702121
W07000094,0.3322581850334375,0.23301660045579647,0.3112990199130749,0.0713209379942465
W07000095,0.28127622824196274,0.21964214034618237,0.34537957207672937,0.09981632628237097
W07000096,0.2990307069987534,0.25668456000203527,0.3248276388429542,0.06829572340804436
W07000097,0.3674348885141465,0.22688151895571795,0.26887764661795016,0.0663918555992755
W07000098,0.2760894681500136,0.2133111783261719,0.3664793010787585,0.08784546882504901
W07000099,0.24549552330966348,0.19969126273541216,0.3886014201914171,0.10867551713491819
W07000100,0.27513884741713945,0.24060913705583756,0.35553299492385787,0.08304568527918782
W07000101,0.3928986822428712,0.2321604314983576,0.2687023095898465,0.05915208527716356
W07000102,0.2726554690296067,0.25968480420590156,0.3466783497266411,0.07088820052080119
W07000103,0.2621931898505862,0.20156238574597216,0.3585199990250323,0.09195164160187194
W07000104,0.2652248603510848,0.19809099079625478,0.3624500847563681,0.10905698585876973
W07000105,0.3245661967384309,0.20788556579602444,0.33049190679149515,0.08192779862300098
W07000106,0.2841645175741286,0.21114380153281756,0.3305970239608684,0.0902982092913443
W07000107,0.21035598705501618,0.20095371187604197,0.4189835245660488,0.11254535647739532
W07000108,0.2375051631557208,0.17372297948506127,0.31449355179218874,0.10655606039744825
W07000109,0.27618020608674815,0.20128071997230876,0.38264504619644807,0.08863860265729424
W07000110,0.35074626865671643,0.2245838868484801,0.2887916438748665,0.07824750592586804
W07000111,0.28286316932071887,0.2111852573669993,0.3626080842718111,0.08067002997372673
W07000112,0.3030902218800308,0.23911597956183944,0.32436830685238327,0.080247777700007
