"","ons_code","pc_no_ed","pc_elem_ed","pc_losec_ed","pc_upsec_ed","pc_degree","pc_other_ed"
"484","E14001546",0.211357971171562,0.117925652974965,0.147436870055273,0.155890321881435,0.288165167443373,0.0792240164733933
"485","E14001547",0.310206473717429,0.121055360201966,0.143562347849608,0.148555134793977,0.189365251104499,0.0872554323325219
"486","E14001548",0.178794097781472,0.0997298280251468,0.153621343586013,0.171961864186626,0.306593235309399,0.089299631111342
"487","E14001549",0.150518876933851,0.10099955433883,0.154109632647864,0.164296173680525,0.353307442541542,0.0767683198573884
"488","E14001550",0.104227267154814,0.0480680285755681,0.0691542122215164,0.116787589020027,0.617762769289066,0.0440001337390083
"489","E14001551",0.200837297377457,0.117061930346897,0.154010243774454,0.172273365045686,0.252364167322588,0.103452996132918
"490","E14001552",0.177685797244703,0.110001853339099,0.154234879841848,0.173942052264163,0.285031197874838,0.0991042194353494
"491","E14001553",0.224439631934355,0.0814806692434917,0.0895126876650493,0.121768688834672,0.411497025686011,0.071301296636421
"492","E14001554",0.130028494282479,0.0800826209762713,0.137096071770752,0.203578583249344,0.372130352010153,0.0770838777110008
"493","E14001555",0.133576866695039,0.0867971816333286,0.142147822386154,0.155601267319242,0.415011585567693,0.0668652763985435
"494","E14001556",0.0944141038927769,0.053739650896049,0.0949963319631566,0.128847071975034,0.58232122687099,0.0456816144019936
"495","E14001557",0.156513768475729,0.0852079593629454,0.135558695845905,0.160167538733784,0.375014322270175,0.0875377153114616
"496","E14001558",0.157355197037821,0.0909494842634224,0.11893149960328,0.170113726527374,0.387516530018514,0.0751335625495901
"497","E14001559",0.146352468724972,0.0642534038737042,0.07975273268734,0.124017191395278,0.532876851402723,0.0527473519159833
"498","E14001560",0.22602652013458,0.108897866048872,0.143055054309231,0.155942582395194,0.271022270859285,0.0950557062528377
"499","E14001561",0.192052475020975,0.107428876515903,0.155136907939898,0.187870236188442,0.270599750845346,0.0869117534894363
"500","E14001562",0.288767484470662,0.114716003038835,0.138021182464137,0.144880904500156,0.232426151852348,0.0811882736738616
"501","E14001563",0.175571337145688,0.0797291438716737,0.0931996944610747,0.12213299201057,0.468031957720019,0.0613348747909742
"502","E14001564",0.187728222821023,0.109471404467501,0.15325241129215,0.174670729557531,0.282404492684278,0.0924727391775164
"503","E14001565",0.150440136610708,0.0943167059502622,0.144727981143874,0.174719803742364,0.35498340468517,0.0808119678676223
"504","E14001566",0.136252985485945,0.0768992283667095,0.105996233694654,0.172572570273746,0.445135954436891,0.063143027742054
"505","E14001567",0.230659730310324,0.116481610891115,0.160066775370759,0.171092476123923,0.223399849884825,0.0982995574190543
"506","E14001568",0.156344480073294,0.0919720568025653,0.123660100778745,0.145213009619789,0.411761337608795,0.0710490151168117
"507","E14001569",0.201048206874534,0.108438863467064,0.147680110673619,0.167979142279451,0.282350750239438,0.0925029264658934
"508","E14001570",0.167097633599749,0.0998537324348326,0.15322833411691,0.169670375594212,0.326033014678995,0.0841169095753017
"509","E14001571",0.216918302205631,0.128317557791498,0.153499519554677,0.165173788670326,0.240045946035498,0.0960448857423709
"510","E14001572",0.150219962061589,0.0900028252007911,0.146775907763921,0.17284847506424,0.360105474162866,0.0800473557465929
"511","E14001573",0.142945269970454,0.0920789186030152,0.127566315652767,0.192101646121711,0.373229147501596,0.0720787021504562
"512","E14001574",0.272214596202242,0.115728666209105,0.135552505147563,0.14866163349348,0.239693433996797,0.0881491649508122
"513","E14001575",0.145575,0.0928,0.1437375,0.16815,0.3619125,0.087825
"514","E14001576",0.197908682798642,0.0835888171101135,0.100085769553633,0.128617832767619,0.419258002116866,0.070540895653126
"515","E14001577",0.178136879863668,0.0924052292255074,0.136701107099019,0.214841562094074,0.29670015373065,0.0812150679870819
"516","E14001578",0.22551470206918,0.109173883731784,0.141482134522637,0.159985479437847,0.265705543743193,0.0981382564953586
"517","E14001579",0.147171764592587,0.0874893166251369,0.139202869765146,0.160352942592659,0.384457043804846,0.0813260626196237
"518","E14001580",0.14890767876956,0.0880361173814898,0.13257068523549,0.169363992296999,0.369935340704748,0.0911861856117126
"519","E14001581",0.175108447631704,0.107795692184248,0.157794438454402,0.191645144304305,0.272899375642537,0.0947569017828038
"520","E14001582",0.139232167795315,0.0842138547073858,0.133764591183368,0.15675476272035,0.409330452425496,0.0767041711680852
"521","E14001583",0.216100981040136,0.103365602685225,0.139937534828869,0.182444954187888,0.251480631909076,0.106670295348807
"522","E14001584",0.212932010388227,0.111540254378371,0.161803289605114,0.180075913964174,0.25244722647666,0.0812013051874542
"523","E14001585",0.217000642635976,0.105427352923994,0.149453759420459,0.165893556113805,0.267301513115616,0.0949231757901501
"524","E14001586",0.0988236880245374,0.0497713662970328,0.0821620771400002,0.11342928084308,0.60510971047221,0.0507038772231398
"525","E14001587",0.10667778859076,0.0667778859075953,0.119966170814218,0.185388572222995,0.464409842902822,0.0567797395616108
"526","E14001588",0.129043070219541,0.0836377855985699,0.125601921680353,0.178794480755265,0.415462823305961,0.0674599184403106
"527","E14001589",0.136466876113537,0.0789233886871489,0.134209202061828,0.165041413358358,0.407129353842806,0.0782297659363227
"528","E14001590",0.177533723289961,0.116593052405396,0.161036170466754,0.181496955950818,0.27632804106482,0.0870120568222514
"529","E14001591",0.133517774577427,0.0958589150812299,0.138937315242932,0.180411329240254,0.376538063114278,0.0747366027438793
"530","E14001592",0.132474512544889,0.0843917958111398,0.124412523197802,0.146272685642669,0.447229519654865,0.0652189631486346
"531","E14001593",0.0990072341080499,0.0770355548714791,0.126840593094249,0.15752142014263,0.478451593042943,0.0611436047406495
"532","E14001594",0.266798803472847,0.11836377343807,0.147596001848294,0.158381769984679,0.219618667769158,0.0892409834869525
"533","E14001595",0.292541731049642,0.122026594702823,0.14516093930227,0.145726784043178,0.207969705543102,0.086574245358985
"534","E14001596",0.220275990983561,0.100764198141734,0.128385287811315,0.151553136511078,0.31605915663313,0.0829622299191819
"535","E14001597",0.173689067482799,0.0921887228848108,0.134404896795823,0.183431261462264,0.337262139778289,0.0790239115960144
"536","E14001598",0.190293044549278,0.0997885245520671,0.141665311054821,0.168041644395901,0.314075898770654,0.0861355766772792
"537","E14001599",0.169688456089808,0.109665361126653,0.152283901382126,0.173497934548398,0.308317758121927,0.0865465887310865
"538","E14001600",0.162844909609895,0.0950523311132255,0.129317316841104,0.155268791627022,0.382897240723121,0.0746194100856327
"539","E14001601",0.217813937537694,0.107056277568204,0.149982853020825,0.170310892470702,0.260835117013351,0.0940009223892246
"540","E14001602",0.207146735677068,0.0991716441189043,0.133091488845501,0.150247813579491,0.334253728756773,0.0760885890222628
"541","E14001603",0.173831990794016,0.110011507479862,0.155880322209436,0.178849252013809,0.27463751438435,0.106789413118527
"542","E14001604",0.126729997978788,0.0678063466059594,0.100284033488293,0.257396040551897,0.384764316032467,0.0630192653425954
"543","E14001605",0.141393442622951,0.0823258196721312,0.129674692622951,0.169236680327869,0.391649590163934,0.0857197745901639
"544","W07000081",0.270112806901128,0.0964432647644326,0.152116788321168,0.15877903118779,0.23706702057067,0.0854810882548109
"545","W07000082",0.190074132624343,0.102300626354807,0.155786296841878,0.180936298638307,0.274374543407706,0.0965281021329597
"546","W07000083",0.160279371926716,0.076454955128452,0.135025484985043,0.196613128939902,0.347366123586129,0.0842609354337583
"547","W07000084",0.287389688806317,0.107485678897662,0.155958094648294,0.156035506012283,0.208546214584301,0.0845848170511431
"548","W07000085",0.189762217585079,0.0851302264471752,0.147564211556792,0.166666666666667,0.32204961743566,0.0888270603086277
"549","W07000086",0.185573303489673,0.0845202970800692,0.14366924407366,0.165861226981382,0.336529657137043,0.0838462712381728
"550","W07000087",0.193797560322741,0.082138350349891,0.149363313066422,0.158196627280028,0.332746995016124,0.0837571539647942
"551","W07000088",0.225753298675421,0.0966930220082004,0.153418743373909,0.171722719666875,0.273180140249588,0.0792320760260062
"552","W07000089",0.182797300548827,0.0767097860833897,0.117820273382449,0.180941141423284,0.371392233921881,0.0703392646401687
"553","W07000090",0.128268652070146,0.067565113624572,0.118281104078033,0.178258275396908,0.443784372730103,0.0638424821002387
"554","W07000091",0.140431482221334,0.0551893283615217,0.0952856572113464,0.240944200292982,0.407577573578373,0.0605717583344431
"555","W07000092",0.187986706400304,0.0779833952638485,0.123247856958905,0.140183706755945,0.401162576799971,0.0694357578210269
"556","W07000093",0.154119450989192,0.0755949487016468,0.139122629866487,0.201603151451687,0.351184910929105,0.0783749080618821
"557","W07000094",0.17189504227948,0.0890422047597106,0.149267114160824,0.170114198184286,0.328173451724181,0.091507988891518
"558","W07000095",0.21043156716781,0.093745438622099,0.148494137108938,0.163479783973143,0.289763051622634,0.0940860215053763
"559","W07000096",0.174935124408487,0.0807001475601689,0.1556378161095,0.162265303007174,0.339261181499008,0.0872004274156617
"560","W07000097",0.154656173880457,0.075198301167947,0.144700518393604,0.167772156642308,0.374492536381238,0.0831803135344451
"561","W07000098",0.207183467898959,0.0885926425919676,0.155416807289909,0.163646512110906,0.292569900568551,0.0925906695397077
"562","W07000099",0.259820932386539,0.0962519296079037,0.149688175362766,0.158530410620562,0.254004322321704,0.0817042297005248
"563","W07000100",0.190576291430278,0.0929471484025082,0.152690355329949,0.171107793371156,0.304246043595103,0.0884323678710063
"564","W07000101",0.157402318536791,0.08260586152686,0.135341709377676,0.155574585564744,0.393780595355258,0.0752949296386713
"565","W07000102",0.20614841599921,0.0946451270532772,0.155524565279098,0.169593602290538,0.286181490577448,0.0879067988004295
"566","W07000103",0.219184926999293,0.0856509128135131,0.146915445925854,0.182818631632827,0.272625344285471,0.0928047383430424
"567","W07000104",0.239948119325551,0.0962067945479782,0.144037135640658,0.156529455935559,0.279029285275445,0.0842492092748083
"568","W07000105",0.202202712712348,0.0946413609704564,0.148446322538341,0.163600597428145,0.311658348815465,0.0794506575352446
"569","W07000106",0.219676974114342,0.0914715354626244,0.145313218877885,0.176041843233165,0.292478872557329,0.0750175557546553
"570","W07000107",0.280288821055987,0.0997756610643228,0.156130092064776,0.163203510965638,0.218846922388535,0.0817549924607407
"571","W07000108",0.209433334480662,0.0788444107894767,0.1273993506121,0.200059661079177,0.301185190284423,0.0830780527541619
"572","W07000109",0.221413070973067,0.102472275105508,0.152543501124972,0.169557866148337,0.267969592480662,0.0860436941674544
"573","W07000110",0.164687036024068,0.0883670651975723,0.149813758432966,0.174337735406736,0.342853793857935,0.079940611080722
"574","W07000111",0.204277731864662,0.0919440983828989,0.152027235386266,0.159613178571869,0.301760185516399,0.0903775702779046
"575","W07000112",0.179711970882111,0.0844838749190684,0.147951773496421,0.173762402225839,0.322764099602779,0.0913258788737817
