ons_code,pc_employed,pc_unemp,pc_student,pc_retired,pc_carer,pc_sick_disabled,pc_emp_other
E14001267,0.6096679210104479,0.03149122906742761,0.056786530394151956,0.1844567478769,0.050965768920316956,0.035913643546571776,0.0307181591841839
E14001268,0.5965886341189974,0.019459199743747164,0.05969890291754531,0.2431866107893121,0.04568507594159571,0.01604249526199183,0.019339081226810453
E14001269,0.5776471286893521,0.018540293366589466,0.061048755864362494,0.25950472118296813,0.032472237068709546,0.028992220440643743,0.021794643387374548
E14001270,0.5691572274758392,0.033534240881222074,0.0920295126260002,0.17448820534136963,0.0632962693546711,0.02829678894315702,0.03919775537774083
E14001271,0.5842861877537493,0.03984381473195791,0.1016757809263402,0.13760460684398046,0.06797373436075897,0.029683486618609662,0.03893238876460353
E14001272,0.49334529484226874,0.03536232660275293,0.06329334261689251,0.2398104011568743,0.05761608912216807,0.07273311552675271,0.03783943013229072
E14001273,0.5213706570789155,0.021083269129642538,0.07812060510449916,0.2787296229714691,0.04353621699624561,0.034902349243619374,0.022257279475608713
E14001274,0.5253875857299292,0.03290876606535646,0.05190478934931704,0.24645265402570457,0.04936891245461357,0.06049219065183563,0.033485101723243614
E14001275,0.5326380101486509,0.026074619425591472,0.046729808147040405,0.2764165292636476,0.04628244948042486,0.04598847092807751,0.025870112606567224
E14001276,0.5610311775209869,0.04969109829436998,0.10068553601116562,0.11542250774819893,0.08509677551774389,0.03451283840643665,0.05356006650109809
E14001277,0.5548224135264704,0.023068199391721222,0.04803082633125419,0.2785581731017063,0.03381617609155111,0.039821640290736635,0.02188257126656013
E14001278,0.6139295241111341,0.028002777134922472,0.05501894054738791,0.18514232816477666,0.04615159746160124,0.03549373317579995,0.03626109940437764
E14001279,0.5809625792261164,0.041347109271746785,0.11233949777636289,0.11890911546513086,0.0662171157352473,0.03498007891258839,0.04524450361280738
E14001280,0.5901838451507325,0.01892147587511826,0.05208519778056202,0.25809915876141043,0.03981180802372855,0.017310593469533866,0.023587920938914316
E14001281,0.5684435074412745,0.022105512655780243,0.04822794126819775,0.25927820261723283,0.03723755941168399,0.039458090592682224,0.025249186013148538
E14001282,0.5043772503401852,0.0238310272991101,0.04970918680683501,0.31312693423888827,0.04037667232638512,0.043495538455980635,0.025083390532615633
E14001283,0.6312969295307929,0.02393626396869602,0.053395377257611544,0.20529723505011693,0.04112760132078354,0.02197388984853292,0.022972703023466233
E14001284,0.5922938329466904,0.02776763739563584,0.07257504209894135,0.20053227192972126,0.04790447367491374,0.028815694956370187,0.030111046997727247
E14001285,0.5285900228101602,0.017874402360916013,0.04875188473781203,0.31474154928669923,0.03344201451087027,0.03165070814593348,0.024949418147608798
E14001286,0.5400643869299602,0.03139496565185429,0.0655910162488276,0.21347816167710207,0.05469086668863596,0.05825242718446602,0.03652817561915384
E14001287,0.578112609040444,0.022085646312450437,0.048916204070843246,0.26083795929156756,0.029764736981231825,0.0373380914618028,0.022944752841660056
E14001288,0.5866504794839722,0.019154832855075663,0.04737203541559365,0.25971844112525444,0.032877149093763026,0.03211684202781252,0.022110219998528437
E14001289,0.6388074849349825,0.021465271170313986,0.05136695210910244,0.2073580716777672,0.035864256263875675,0.024192832223279417,0.02094513162067872
E14001290,0.4963363534651076,0.04326174231621438,0.216264835574666,0.09640655507535704,0.05212469561020556,0.05199306759098787,0.04361275036746155
E14001291,0.5004618226600985,0.01694632594417077,0.03998614532019704,0.3570017446633826,0.03550903119868637,0.028774117405582923,0.021320812807881773
E14001292,0.5733620460097484,0.02864321026246628,0.06160489967929793,0.22758269366584466,0.0498188091185903,0.03127134636981464,0.027716994894237783
E14001293,0.6441010604967902,0.03919227267890711,0.07698946596833879,0.12673941572183536,0.04552924346499888,0.031034605062483005,0.03641393660664673
E14001294,0.6139582247904135,0.02189409368635438,0.052467673944962816,0.23114905508454506,0.03872021976981007,0.022071709373371856,0.01973902335054232
E14001295,0.5162056101933046,0.031018361513492562,0.05281963083183954,0.2505329199166707,0.04974322949469503,0.0664090887069425,0.033271159343055086
E14001296,0.6181231304018823,0.031616160421864103,0.07048015417903213,0.16865105170436406,0.037693462761743735,0.04160705629189969,0.03182898423921397
E14001297,0.4815514446990443,0.0362152797183256,0.12073995417202257,0.19463477337506288,0.06419270105627899,0.05964343598055105,0.04302241099871458
E14001298,0.6025038594593376,0.019674791251140935,0.046268438073988935,0.2335620837699875,0.037805798767226714,0.026616183811680922,0.033568844866637366
E14001299,0.5302317523355145,0.02875914548822581,0.06574090115542999,0.22281008036035554,0.05489291949305009,0.06295560856644056,0.034609592600983514
E14001300,0.5635165674634752,0.03662560609436505,0.10563283148189409,0.14516556853508186,0.0765296919926579,0.03188295084402287,0.04064678358850304
E14001301,0.5320202554299195,0.04336817701130725,0.12329171072968356,0.11145570649963393,0.10348368990482389,0.03548767591312129,0.050892784511510615
E14001302,0.5839055980528511,0.03144558414464534,0.06564021210013908,0.18896688108484005,0.05111265646731571,0.046049200278164115,0.032879867872044506
E14001303,0.4531025495372072,0.02843586059411234,0.0409830587763558,0.352524476225482,0.04004744879206068,0.05505062318307882,0.029855982891703145
E14001304,0.49729630187668455,0.02432491252741366,0.0447156513150185,0.31177071300621095,0.04004486632179867,0.04719334371285554,0.03465421124001808
E14001305,0.6242570176580329,0.04616252331988373,0.09829059829059829,0.09057876697470606,0.04594559416894442,0.05255108681504621,0.04221441277278841
E14001306,0.5938420564141883,0.04375327872160123,0.12967596142205723,0.09157217222872362,0.04740527016665994,0.05202574553085025,0.04172551551591946
E14001307,0.5195880056916831,0.03455478244977351,0.05567667062647677,0.23512133989530437,0.051042387373862644,0.06891375011422529,0.035103063848674336
E14001308,0.532082316882467,0.025845999874898357,0.06370175767811347,0.253130668668293,0.05330581097141428,0.04073309564020767,0.031200350284606243
E14001309,0.5650624799743672,0.016007689842999037,0.0824863825696892,0.2694008330663249,0.03132329381608459,0.018596603652675424,0.01712271707785966
E14001310,0.562910036292574,0.04136132049134562,0.12678845616973758,0.1182823841429369,0.06399183417085427,0.038011236739251816,0.04865473199329983
E14001311,0.603714716947129,0.021783694893108965,0.05132797188619315,0.21815232817462998,0.0413146809037868,0.038273523912504784,0.025433083282647383
E14001312,0.6061488395992122,0.03045516827952385,0.10978847306671234,0.15254346150552367,0.04658730838400274,0.026076903314207416,0.028399845850817847
E14001313,0.5307005746423769,0.03929575742755838,0.05825895586257489,0.2021763051717814,0.061804621591881645,0.06851693361046583,0.03924685169336105
E14001314,0.5220509755368655,0.03760192972719122,0.11484438372539811,0.18411390513597745,0.051914784613414165,0.05547965674764121,0.03399436451351236
E14001315,0.5563966603874508,0.03415195702225633,0.05717574827321566,0.22529593711481663,0.04634991511430498,0.049652317495755716,0.03097746459219982
E14001316,0.5364978648782512,0.021418149204181895,0.04835147182844062,0.310857663012195,0.03323829029623978,0.029423182469244875,0.02021337831144666
E14001317,0.5404908220803285,0.03227268485809883,0.05836010504285695,0.18687764106802457,0.05334790780756362,0.08857992188437287,0.04007091725875468
E14001318,0.47828260048030624,0.016822908412673258,0.18411332301203204,0.22764564615815971,0.029232850995355414,0.037254208774731505,0.02664846216674184
E14001319,0.37140628129843023,0.02480680632136042,0.43789864316363214,0.08260149916186099,0.028328044447724375,0.02824370341475757,0.0267150221922343
E14001320,0.5378371599899678,0.037096149023005544,0.07391869399667116,0.20090517339656627,0.05851706605257758,0.05337558995873139,0.03835016758248022
E14001321,0.5820360215193492,0.029563115627517737,0.07560360734984536,0.19826129895781897,0.045338773812927204,0.037528913376822515,0.031668269355719
E14001322,0.581930124862333,0.01881559916669984,0.05983042076350464,0.26518318007510316,0.028754163183525073,0.02628610856786487,0.01920040338096944
E14001323,0.5573358792885162,0.04607625412507005,0.09723750025943836,0.12880596085593907,0.06636433448869887,0.059214213071542725,0.04496585791079471
E14001324,0.6101738471224639,0.026134888920297583,0.05215413673917792,0.21134053734565125,0.033278939185629665,0.04205481388207177,0.02486283680470788
E14001325,0.5901065317182416,0.03315969859318742,0.061840363271921904,0.18474158943838853,0.04290963982133356,0.04842800757228938,0.03881416958463765
E14001326,0.5294837263811502,0.034942533462179,0.09132964615416247,0.15402882579106442,0.09287168205275818,0.04815264099348233,0.04919094516520345
E14001327,0.4423529166926807,0.03384945162431583,0.24050488023142078,0.11543984516451271,0.07753220536513288,0.04487939897192566,0.04544130195001145
E14001328,0.5379163423327461,0.03826457454217706,0.128036789708714,0.13241017657421442,0.06405424228768078,0.057212503584743335,0.04210537096972428
E14001329,0.5666196766785657,0.02942179577544849,0.05272731406743821,0.22070894249789683,0.042177303835747255,0.05751347172642732,0.03083149541847616
E14001330,0.510590271246379,0.021293405063767354,0.05174121866496119,0.31765797624869896,0.03716940671908506,0.03577743500996953,0.025770287047138934
E14001331,0.5953755977504075,0.04969829121644232,0.08623797752566413,0.12354407970725073,0.053551959757769406,0.0471291788555576,0.04446291518690832
E14001332,0.6297105857365268,0.0513460289311159,0.11431193228098031,0.07850374784769407,0.04492262009093815,0.03771561723494417,0.04348946787780057
E14001333,0.66492047938494,0.04100399487450064,0.07284992839375895,0.11379111077611115,0.03903168262103967,0.03300168337478958,0.035401120574859925
E14001334,0.6135080070516948,0.042964667630820554,0.08718555035944642,0.12283461242069482,0.05875708600323027,0.03373834834105712,0.04101172819305598
E14001335,0.5606140284977337,0.020133723987679365,0.04874414644529587,0.285039941902687,0.03462048931961035,0.031064533092930658,0.019783136754063055
E14001336,0.5124296602322103,0.02529687706694616,0.16971090737028482,0.1771290181433354,0.040845400059019266,0.04469182786726771,0.029896309260936373
E14001337,0.5316927665920954,0.02789225113492157,0.0641443280086869,0.23393121132435862,0.04526603608200217,0.06657770451482921,0.030495702343106088
E14001338,0.4039445282237795,0.03881447312654622,0.2788669091339188,0.10455661018953842,0.04863143992036035,0.08125609864277478,0.0439299407630819
E14001339,0.5217076700434153,0.0358605803429076,0.06897397532438863,0.17913120262944884,0.0561333366037921,0.08902597561872992,0.04916725943731757
E14001340,0.46629796059453854,0.031547413296462726,0.2062219149671621,0.1573453162806775,0.04177900679801821,0.05966125129623229,0.03714713676690863
E14001341,0.5296624099127576,0.0345429257807561,0.07242382096345935,0.1932734859021368,0.05181438867113415,0.07853078771020357,0.03975218105955241
E14001342,0.48283717926134695,0.020398097586753566,0.20510833186542188,0.2017145205801186,0.0336680171452058,0.033257001937643124,0.02301685162351007
E14001343,0.46216741586684484,0.02282833191592759,0.039108249301421455,0.35299477584740613,0.045486575142753005,0.0516097679504313,0.02580488397521565
E14001344,0.48674894817790093,0.02830704307704041,0.04556836525872917,0.3052889809718709,0.04964854524423881,0.05700812222744779,0.02742999504277198
E14001345,0.5448960462568747,0.0350653310596393,0.09298806310630273,0.17044800054207276,0.08029452619453636,0.03774181526612384,0.03856621757445031
E14001346,0.5406616773332777,0.0461548083137026,0.11338572828284935,0.13218953907732078,0.08147970564322791,0.038274719089411914,0.04785382226020972
E14001347,0.5712473307373446,0.021014947870870493,0.046715236779299084,0.27809320437131013,0.02988318050496169,0.031729682200728554,0.021316417535485493
E14001348,0.6177838740458015,0.02702767175572519,0.055641698473282444,0.20943463740458015,0.047375954198473284,0.019358301526717556,0.023377862595419848
E14001349,0.612242092359862,0.025845180950635246,0.05433674346137543,0.20058655729817043,0.044828099760565475,0.031195225056994583,0.03096610111239675
E14001350,0.5563639374903881,0.023009310193893365,0.05380274692124783,0.24767245152665887,0.037867764488767434,0.049484804391288405,0.03179898498775597
E14001351,0.5565905075538141,0.021321346586060597,0.043808516519837026,0.2793408891506316,0.04475800151436847,0.027282670096030193,0.026898068579257958
E14001352,0.5449051202274331,0.038230236279957454,0.16299042753054144,0.09827934115963062,0.05563562986451427,0.053568055983538934,0.04639118895438415
E14001353,0.3923414457115835,0.04092113800574062,0.3474172724373426,0.060969306397158286,0.0632897471709318,0.048201383466584556,0.04685970681065863
E14001354,0.5700686986221316,0.028531355921197876,0.17512304715400698,0.12341077620352454,0.03707647753983611,0.03571289430281937,0.030076750256483514
E14001355,0.5541421252570313,0.02448913207634847,0.04569058655421183,0.23873418603840657,0.04576028996619384,0.06198956772267336,0.029194112385134585
E14001356,0.5636808007138147,0.019604039777062238,0.04496256352562362,0.2808576120831232,0.035548486376744126,0.03059575073385835,0.02475074678977383
E14001357,0.5860786534204973,0.01896844597724816,0.050149276779739536,0.25881505121737786,0.035466103876048795,0.028259638647243526,0.022262830081844855
E14001358,0.5344574871904088,0.030091577615474235,0.05918093782493768,0.26129060546459043,0.04788093657216592,0.04105333049371735,0.026045124838705636
E14001359,0.6243276115005079,0.019234386167291513,0.06407282484671423,0.2162928040324502,0.03628703622434266,0.02060110591451105,0.019184231314182537
E14001360,0.6092351325002215,0.01948569909218673,0.05129081677871893,0.2413112014281916,0.039515832921841965,0.016535622491485293,0.02262569478735392
E14001361,0.5953171139624219,0.02319230668722398,0.04805707267358298,0.21974547260041288,0.04156322680116027,0.046031828991036666,0.026092978284161288
E14001362,0.5563701775664001,0.017375069840967008,0.0516618743271419,0.2954579523309849,0.03180659843828784,0.029176489827066953,0.018151837669151415
E14001363,0.5427198425911912,0.017658039453105293,0.05082992785429595,0.30839765904848393,0.034080016144493214,0.027218606528429442,0.019095908380001008
E14001364,0.5936111647672397,0.019304133668147577,0.05420610392118988,0.2528249951709484,0.034406992466679547,0.024555727255167085,0.021090882750627777
E14001365,0.5389156072524823,0.019349066099988814,0.04322161329207521,0.29434937677863526,0.03938162522213523,0.03587717009034535,0.02890554126433782
E14001366,0.6086940029586921,0.02033152524371278,0.052889782397046364,0.23608845730759018,0.0383618455158113,0.024301736018915398,0.019332650558231867
E14001367,0.4576409197775102,0.04320201846436149,0.11967429325075979,0.17840472504157348,0.0748322724926888,0.07547451115316245,0.050771259819943806
E14001368,0.49643862407992284,0.02880816143142204,0.05625520330897414,0.28157995586272516,0.04758632537364714,0.059043516181464986,0.03028821376184372
E14001369,0.633221520987755,0.03327861665358224,0.08217697617275517,0.13184000978782842,0.04896972910145696,0.03561342155973124,0.03489972573689094
E14001370,0.6033164393776621,0.028361623336408792,0.05892240997965142,0.20888259754047597,0.04455201526775445,0.031243285600535887,0.024721628897511408
E14001371,0.6114740875176446,0.03978624722726356,0.0842609397055858,0.13109497882637627,0.06073805202661827,0.032597297842306916,0.04004839685420448
E14001372,0.5212734813369114,0.018541107587216395,0.05081727250548914,0.31267382288363016,0.03369114418150768,0.04092461575994145,0.02207855574530373
E14001373,0.5487564622972062,0.018867924528301886,0.04313046237653872,0.29870026840845687,0.03821184434953921,0.029379487247292776,0.022953550792664385
E14001374,0.4851804740607006,0.017001080519196313,0.0406630831726232,0.37134298961880924,0.03463132411472652,0.029898923584041143,0.021282124929903026
E14001375,0.5490842868432808,0.0191274668132724,0.05571017879027362,0.2745421434216404,0.03806022288652945,0.033833854470902196,0.029641846774101182
E14001376,0.6240887440144538,0.021756434067391882,0.048819315468293975,0.2160734816611707,0.040543784507700666,0.02553411919291463,0.02318412108807439
E14001377,0.44035247127415905,0.03497264656331043,0.19162549453877753,0.16248319987884982,0.06340507694928729,0.060792776421148276,0.0463683343744676
E14001378,0.4968801347781776,0.03580565319578194,0.14314981592795192,0.17857068574637575,0.047785935647580026,0.061991721957611434,0.03581605274652135
E14001379,0.508757614709663,0.021695635164589503,0.17752193595260715,0.2009948024367071,0.033946235958195944,0.034303917733191754,0.022779858045045547
E14001380,0.5228600539097463,0.02102222164901918,0.10869649328707585,0.2424519906625224,0.03575067387182893,0.04689374105265873,0.022324825567148588
E14001381,0.5297510162601626,0.019372459349593495,0.042848069105691056,0.3070248983739837,0.034972052845528456,0.03857977642276423,0.02745172764227642
E14001382,0.5271772619903461,0.02459689842867413,0.05395655746123036,0.258408647427339,0.043712128992502826,0.0630841121495327,0.029064393550374858
E14001383,0.5545549963025691,0.02383053839364519,0.045645380596836906,0.2386870542210348,0.04513251115192863,0.06279668901028124,0.02935283032370411
E14001384,0.6208039735256723,0.020010218995448983,0.05026319854557553,0.22330881566595767,0.03956890098268712,0.024394880996233232,0.021650011288425204
E14001385,0.523619516573078,0.021600184347446424,0.04366123731095291,0.29645980134137023,0.04288503753653597,0.04486192133700411,0.02691230155361236
E14001386,0.5796141588742147,0.01737727707904366,0.04613831001062309,0.27373473750475413,0.038007055830240395,0.024065889388713294,0.021062571312410655
E14001387,0.5388546191188817,0.020695696609117787,0.04454258982126997,0.29269628061466585,0.038325364090958866,0.04025988246888346,0.02462556727622246
E14001388,0.5409850776883237,0.01646069432336803,0.04812573714168504,0.3053433157273986,0.03734423875698682,0.028062663453156247,0.023678272909081585
E14001389,0.5190096922119329,0.027031490161706237,0.05375811389301729,0.2693367884862111,0.042528867040128045,0.05840732695654383,0.029927721250460476
E14001390,0.5459367706344155,0.023893721856802698,0.0413159817997501,0.2631609967701629,0.04844755640427187,0.046349341066081996,0.030895631468514984
E14001391,0.5354720107710631,0.019470767956087206,0.044469473357153955,0.2935114701465486,0.03762104500025892,0.046657345554347265,0.022797887214540936
E14001392,0.6158441398807695,0.020097105279331326,0.051232253702907016,0.23733021940876406,0.04125130600454797,0.016630815561428307,0.017614160162251858
E14001393,0.5997360527894421,0.021799640071985604,0.04883023395320936,0.23833233353329333,0.04176364727054589,0.027978404319136174,0.021559688062387523
E14001394,0.5843948033475992,0.016712596675260025,0.06292622836315609,0.25843567047229593,0.031164674955234117,0.02706272303569841,0.01930330315075626
E14001395,0.5353375253338877,0.01856519253754612,0.04340539416930832,0.3098659252715273,0.037039442914306504,0.0318427480122642,0.0239437717611599
E14001396,0.45022235163322566,0.01989253004394092,0.03521891047699719,0.3831198051776166,0.04134681560696702,0.04132034517444015,0.02887924188681243
E14001397,0.49112976146508575,0.02390443320895047,0.036907324155321504,0.3370690643267406,0.0352899224411304,0.03988741865233504,0.03581207575043619
E14001398,0.550345122037999,0.021051258331554353,0.0508906757750421,0.2828933323845442,0.03700277520814061,0.03509333712848976,0.022723499134229937
E14001399,0.564802517053294,0.015202898737604931,0.04884527601191474,0.3024203427421955,0.02915500767237044,0.023236321904295237,0.01633763587832523
E14001400,0.5698438089292913,0.02588011912657849,0.049692429740028354,0.24760381309091856,0.0394054075143381,0.04208445502191357,0.02548996657693158
E14001401,0.6218009268005379,0.02582595263760321,0.053918899396579505,0.1930167690888684,0.044617555869181105,0.035382888639470145,0.025437007567759788
E14001402,0.6082202561228627,0.0207712302959483,0.053919347530584506,0.22925857916199652,0.0451195955452746,0.020890468127727567,0.021820523215605847
E14001403,0.6396193194241458,0.020472513435446562,0.04424778761061947,0.20480568949445896,0.03886210110820857,0.028597074697630526,0.023395514229490086
E14001404,0.5899740729869876,0.020166813423344095,0.05623226690147735,0.24223412581939144,0.037117209666373156,0.0333626846688191,0.02091282653360728
E14001405,0.5236968199273723,0.022368405787012866,0.039295534440151755,0.30253036789530474,0.042149594514635756,0.04326337405589781,0.026695903379624797
E14001406,0.5914587984082306,0.03214597689993206,0.09243909540910414,0.1623216538872173,0.0454333689216733,0.04115306221488887,0.035048044258953706
E14001407,0.6196260827828949,0.023118414737275158,0.07692043974127488,0.18754142573080704,0.03786026101067355,0.029106575549105205,0.025826800447969284
E14001408,0.5695518528457466,0.025115269205435338,0.0532677904905955,0.23494181649630408,0.04153350735527311,0.04459515503403186,0.0309946085726135
E14001409,0.48726604278074864,0.027673796791443852,0.19135472370766488,0.1803698752228164,0.039338235294117646,0.046479500891265596,0.02751782531194296
E14001410,0.455538160084286,0.03576246319873177,0.25657007256865466,0.10316170895735484,0.05259012002875176,0.049882334406601087,0.04649514075561988
E14001411,0.5343512354599512,0.03918409893155812,0.07693492217668381,0.18563881452701902,0.06185591433512592,0.06508966856980408,0.036945345999857854
E14001412,0.38823849417908823,0.02522032423022522,0.3282015014688282,0.13963660102273964,0.044456533565444455,0.047035143074747036,0.02721140245892721
E14001413,0.5788844770285914,0.02767024732695204,0.05297551624989109,0.2210632445014252,0.04523332379043802,0.044262437919316895,0.029910753183385406
E14001414,0.5879469891856963,0.027066239133880347,0.06688530985967009,0.22384511283695638,0.04333036661342827,0.025152095195132954,0.02577388717523561
E14001415,0.5145545707292731,0.03333887793170639,0.07758477294869662,0.20739966257158474,0.06993322719387876,0.05458261055533113,0.04260627806952926
E14001416,0.49524915540540543,0.03785426051051051,0.09452421171171171,0.18144707207207209,0.08552693318318318,0.059262387387387386,0.04613597972972973
E14001417,0.5693226633993185,0.027797985986139296,0.05936108026700361,0.23538946535462216,0.05179257444065807,0.030695204911232787,0.02564102564102564
E14001418,0.5548470050392228,0.01961140838485116,0.05696399812977297,0.27632604291132007,0.03439139695568601,0.03289781287339602,0.02496233570575095
E14001419,0.5528010830991404,0.025631295000923097,0.18927567744979384,0.12279226240538267,0.04351884141213153,0.031498082011938704,0.034482758620689655
E14001420,0.49516120051227797,0.016359485494738014,0.23950108580655938,0.18060025613898323,0.03063644969096275,0.01770699927612896,0.020034523080349684
E14001421,0.6032928263426107,0.05265162121296971,0.12350338802710421,0.08146945175561404,0.045886767094136756,0.043288346306770455,0.049907599260794085
E14001422,0.5381510401692791,0.02460986464574445,0.06151316167761077,0.23809469047920237,0.057304184826983455,0.04571224858263279,0.0346148096185471
E14001423,0.5494852565653308,0.01962207348869715,0.048396634679998926,0.29451925919952693,0.03081740719834422,0.0378598500120958,0.019299518856006236
E14001424,0.554143767326492,0.01681581635134478,0.04112154078109041,0.2939545741938622,0.03264675842614659,0.0380818053596615,0.023235737561402656
E14001425,0.560980695900858,0.034467349857006675,0.06670042897998094,0.1722374483635208,0.06840840482999683,0.04975969176993963,0.04744598029869717
E14001426,0.5383752050418718,0.022656355989689323,0.06129672796339463,0.2392052392052392,0.051750718417385086,0.060088060088060086,0.02662769329435996
E14001427,0.5091675471033633,0.030474115161119916,0.16577522451135762,0.16054763162528615,0.039531607677407994,0.06105828490931502,0.03344558901215003
E14001428,0.5677989910464534,0.025651361354391878,0.04358288443450963,0.2267702493068025,0.04690534647660229,0.058692757765644275,0.03059840961559603
E14001429,0.5574719052398122,0.02372721753459961,0.049350134433582375,0.2675290240245821,0.039995539530907336,0.03730686788338351,0.02461931135313286
E14001430,0.6191513670058719,0.04762157805705378,0.12245928208943327,0.0521915490961908,0.08043503290202017,0.03405336946798806,0.04408782138144202
E14001431,0.5989477490057226,0.026942113727885898,0.06026755102295254,0.19935418718597664,0.045356506127741274,0.03969629343340523,0.029435599496315874
E14001432,0.491617830458343,0.0315531569711618,0.20770563630544428,0.14667417143992317,0.04613228266507742,0.043207628381286625,0.0331092937787637
E14001433,0.5136373460125351,0.029122541603630862,0.1432137454073914,0.15586773287227146,0.0594553706505295,0.05825588934514805,0.040447374108493625
E14001434,0.6601349145903601,0.03412033511043412,0.08723751496028724,0.10926993798280928,0.050462408878250466,0.027331084756827332,0.03144380372103144
E14001435,0.5590762043453189,0.052093005072470853,0.10838863531964385,0.1032868438284938,0.0657661972106297,0.059540447823919776,0.05184866639952305
E14001436,0.5390493357890199,0.026555377039330173,0.049662343090768966,0.23965150149561765,0.05078568909440025,0.06405684653264887,0.03023890695821414
E14001437,0.5725453722789201,0.020976823689105625,0.04587501885274747,0.275237544618169,0.04295912724347695,0.02144185812679101,0.020964255190789805
E14001438,0.6140235156160023,0.03278156442713405,0.11817486991027211,0.12916836804137743,0.04650773209368554,0.02671943545769597,0.03262451445383254
E14001439,0.610095952181208,0.023214660234899327,0.05698143875838926,0.22019190436241612,0.041657927852348994,0.024643456375838927,0.023214660234899327
E14001440,0.4841204520216866,0.032947939120778626,0.05847540662355477,0.27591612776797964,0.050284146580442876,0.06718923509046966,0.031066692795087857
E14001441,0.5910632778789315,0.02525378494999127,0.050769461003167635,0.22659815927967475,0.041865163494874416,0.03778714488813509,0.02666300850522535
E14001442,0.6025704570341767,0.02256930436286093,0.05616967321768198,0.21418938389718173,0.045449829980980926,0.025508616218085412,0.03354273528903233
E14001443,0.582730737284409,0.014865393071774076,0.05622465432159086,0.2701299653100112,0.02804514584453022,0.027813064933795865,0.020191039233888698
E14001444,0.5555033164756411,0.017039823121299143,0.042224707108185724,0.3004904826043864,0.033304531246029126,0.025172177183664133,0.02626496226079443
E14001445,0.6140116120838247,0.02922298829719677,0.07741767214007077,0.17144833529892045,0.05896761317245759,0.021545858659167198,0.027385920348362514
E14001446,0.5047149592798972,0.03460578401956582,0.08456670280628326,0.1814376843750788,0.08234789843927284,0.06264340283906104,0.04968356824084113
E14001447,0.5942236341149938,0.029342580692096904,0.06189829522031186,0.18912627009724275,0.052125518345175446,0.03877585663360574,0.034507844896573464
E14001448,0.5900091204008359,0.03313360809983953,0.06609404403190985,0.19581154250222238,0.05214791212089726,0.030385943037901614,0.03241782980639352
E14001449,0.5281035961489677,0.018602853242815555,0.11611079569476825,0.2559825084860418,0.03677083459164321,0.024872256381141055,0.019557155454622326
E14001450,0.5737137863653465,0.024310317624070005,0.056752394014054595,0.22802908014030318,0.03682351656087289,0.05209180391538116,0.0282791013799716
E14001451,0.543634599279514,0.022651441636646417,0.04842676166801813,0.2727345235088466,0.04235181517274383,0.04474457309210789,0.025456285642123173
E14001452,0.5209380041484213,0.033556118921410465,0.060451716985480526,0.20645309979257895,0.06646692786356304,0.0690942613505416,0.04303987093800415
E14001453,0.6114808275612296,0.021288876816515007,0.05758522341436914,0.2203359138032505,0.036002082484494546,0.03098827470686767,0.022318801213273575
E14001454,0.5793801939058172,0.027886327661258408,0.06527008310249308,0.22659032449544914,0.050281954887218046,0.022568757419865453,0.028022358527898694
E14001455,0.5439419010847583,0.02538544375279069,0.05460562603419746,0.24606676647492973,0.041735613164184594,0.059018201875344733,0.02924644761379455
E14001456,0.5910363165628717,0.025937069950784875,0.07489562195321064,0.2097823805192079,0.0508828400158608,0.021995195111142212,0.02547057588692184
E14001457,0.5693708367773618,0.017588855934263625,0.08153838673603345,0.2605508824816454,0.02968347352555064,0.02338697914134293,0.017880585403802208
E14001458,0.5570615135727297,0.01780823662789957,0.05322089601671274,0.28032049730583547,0.03492860145472147,0.02342585633670051,0.03323439868540056
E14001459,0.5568804576934658,0.041764528756398675,0.14162400883268092,0.1158887885175148,0.043651510589179966,0.05403994780688547,0.046150757803874336
E14001460,0.5764115269265876,0.01957230408136654,0.04604250880166906,0.26925283609336287,0.036758377884991526,0.029612726561481287,0.02234971965054114
E14001461,0.5024989638442597,0.023941292634761198,0.04771192432406075,0.30370334251651754,0.039325157861374554,0.052258819513860105,0.03056049930516615
E14001462,0.5330532703191552,0.029651671626115875,0.05537079176147967,0.25399381527510356,0.04810082268510415,0.05048135830561876,0.029348270027422838
E14001463,0.5151949915221077,0.018455719316551454,0.05331942089474371,0.3236467979653059,0.029659580018260075,0.038346158862658145,0.021377331420373027
E14001464,0.5983073626094221,0.02019541607642294,0.046614119840664464,0.2508081798699648,0.03300521835990944,0.03095904011235819,0.020110663131258096
E14001465,0.5751529695568595,0.022163309921976102,0.0539005666469827,0.2462338706637685,0.053988516289530226,0.02496513424884723,0.023595632672035783
E14001466,0.5016655876640574,0.036878347360367256,0.08405626508151375,0.17299746924842563,0.08039550350185393,0.07288564534165146,0.05112118180213054
E14001467,0.40502433348763306,0.024571192653663785,0.3856826512867348,0.0929801954185485,0.03204013461610639,0.030814077141534574,0.02888741539577886
E14001468,0.5252543651929532,0.01595149496474017,0.1326342085404252,0.2627312706549741,0.027114939238595853,0.019815764136459444,0.016497957271851986
E14001469,0.5299479625518319,0.03425309229305423,0.07970069657351611,0.20114881770447898,0.056148758971467504,0.062903055291257,0.035897616614394286
E14001470,0.5333096043186807,0.029483300705938187,0.06336833362994601,0.2281663403927152,0.05764964109865338,0.053058076763362404,0.03496470309070416
E14001471,0.56000993659506,0.022913315037380526,0.046299801268098795,0.25401012586353744,0.03968723384120375,0.046879435979937545,0.030200151414781867
