ons_code,pc_no_ed,pc_elem_ed,pc_losec_ed,pc_upsec_ed,pc_degree,pc_other_ed,con_name_gb,total_area,pc_green_belt,pc_employed,pc_unemp,pc_student,pc_retired,pc_carer,pc_sick_disabled,pc_emp_other,pc_ns_prof_man,pc_ns_inter,pc_ns_routine,pc_never_worked,id_british,id_welsh,id_english,id_other_uk,id_non_uk,dist_under_5,dist_5_10,dist_10_30,dist_30_60,dist_over_60,dist_wfh,dist_na,av_dist,pc_trav_wfh,pc_trav_pubtrans,pc_trav_car,pc_trav_other
E14001326,0.330201287085963,0.120597487509509,0.117904064806629,0.113874210991632,0.230914735695047,0.0865082139112199,Leicester East,2150,0,0.5294837263811502,0.034942533462179,0.09132964615416247,0.15402882579106442,0.09287168205275818,0.04815264099348233,0.04919094516520345,0.1695810845540992,0.16805962477512207,0.41833975841685944,0.15562066306861988,0.5915366411295174,6.578155709758935e-4,0.10060567165376438,0.00251093016726164,0.3046889414784806,0.4406246467995328,0.12500470933956223,0.10477338658026598,0.03196699694834797,0.01377010887993067,0.1745092868176167,0.10935086463474362,6.674688241720981,0.1745092868176167,0.06574238028858832,0.4500621632822213,0.3096861696115737
E14001327,0.221999084325314,0.0894239573795055,0.107196370598518,0.208315991009739,0.307926829268293,0.0651377674186298,Leicester South,1920,0,0.4423529166926807,0.03384945162431583,0.2405048802314208,0.11543984516451272,0.07753220536513288,0.04487939897192566,0.04544130195001145,0.20484698390235273,0.14369257343836173,0.2847316885360194,0.1298633729097512,0.5774145216410498,0.00288715678187235,0.15150418343125538,0.00632985976667059,0.2618642783791519,0.4119488091920513,0.10443953782503376,0.08190958005530666,0.03271238397393299,0.01774957662543677,0.23839739329889173,0.11284271902934682,6.34338356663594,0.23839739329889173,0.07865120366996077,0.37747861690497114,0.30547278612617634
E14001328,0.248238354705232,0.110911958703757,0.124779794338154,0.161446597566471,0.264707689786554,0.089915604899832,Leicester West,3270,0,0.5379163423327461,0.03826457454217706,0.128036789708714,0.13241017657421442,0.06405424228768078,0.05721250358474333,0.04210537096972428,0.1937400139292884,0.16866729485026016,0.3952640419517391,0.117569339178172,0.5056627902329857,0.00203812492506893,0.2392998441433881,0.00635415417815609,0.24664508652040124,0.4176706099748184,0.12737549593289735,0.10366129821192412,0.03894998097791626,0.01521766698672077,0.1656732911828113,0.1314516567329118,7.042881211616153,0.1656732911828113,0.08193989021540245,0.46640337687276945,0.28598344172901685
E14001329,0.209977035538073,0.108853823241854,0.154475796366613,0.180873559036857,0.252484027193561,0.0933357586230418,Leigh and Atherton,5310,51.7,0.5666196766785657,0.02942179577544849,0.05272731406743821,0.22070894249789683,0.04217730383574725,0.05751347172642732,0.03083149541847616,0.27585266030013644,0.22602319236016372,0.35152341973624374,0.09575943610732152,0.5737250298117009,0.00292108449883988,0.36434058366226346,0.00613797502287874,0.05287532700431692,0.22101257380490005,0.15172914337276133,0.20294631122619117,0.01671276407932678,0.00949410541595559,0.22756429117872065,0.1705408109221444,7.261029051177936,0.22756429117872065,0.04772553404342965,0.5719610035504815,0.15274917122736814
E14001330,0.158333646840475,0.101475991623089,0.142909095469195,0.165180642815043,0.348168491278231,0.0839321319739664,Lewes,35670,0,0.510590271246379,0.02129340506376735,0.05174121866496119,0.31765797624869896,0.03716940671908506,0.03577743500996953,0.02577028704713893,0.37402186998394865,0.2670545746388443,0.248382323434992,0.06110804574638844,0.580337143638333,0.00440621286530028,0.34158139926177533,0.01012692837537989,0.06354831585921152,0.18164573678776383,0.08137440872091627,0.18090138545393425,0.03023026868682017,0.01772036401181357,0.34461065622974046,0.16351718010901145,7.4604413283069615,0.34461065622974046,0.05685883737123922,0.46075347564050234,0.13777703075851802
E14001331,0.175690846286701,0.0870358376511226,0.111528497409326,0.135211571675302,0.426273747841105,0.0642594991364421,Lewisham East,1590,0,0.5953755977504075,0.04969829121644232,0.08623797752566413,0.12354407970725072,0.0535519597577694,0.0471291788555576,0.04446291518690832,0.3476031648370627,0.20935202875554548,0.2519564349168313,0.10903144328227712,0.5983582076816083,0.00273916493868878,0.1547414859756462,0.00791029874817602,0.23625084265588067,0.17870401323081794,0.136548375178141,0.13500008797086405,0.00800534862853422,0.00668578566778682,0.38165279659376816,0.1534035927300878,5.06597814803737,0.38165279659376816,0.2818410542428348,0.21841406126290971,0.11809208790048736
E14001332,0.129354875295137,0.0632752167771603,0.0840198373011372,0.130200331996412,0.542587303714854,0.0505624349152997,Lewisham North,1190,0,0.6297105857365268,0.0513460289311159,0.11431193228098031,0.07850374784769407,0.04492262009093815,0.03771561723494417,0.04348946787780057,0.4188163728219404,0.1684297350242293,0.21256830601092896,0.0912052788947314,0.569866218165985,0.00466144743919201,0.12444186423747768,0.01390750527187508,0.2871229648854701,0.15851284305721283,0.1587640520002512,0.08024555674182,0.00730075990705269,0.00642152860641838,0.4789926521384162,0.10976260754882874,4.034180116812158,0.4789926521384162,0.2839603089869999,0.11112855617659988,0.12591848269798406
E14001333,0.117296047837994,0.0604256174467978,0.0859149267606342,0.115587548051556,0.575525740559282,0.0452501193437351,Lewisham West and East Dulwich,1140,0,0.66492047938494,0.04100399487450064,0.07284992839375895,0.11379111077611116,0.03903168262103967,0.03300168337478958,0.03540112057485992,0.4885243018479203,0.1903822720249237,0.1761868271296308,0.07528610730751353,0.6130729454289874,0.00589387017420553,0.1573271750589889,0.015743762237060092,0.20796224710075809,0.14297833102812357,0.13617335177501153,0.07144306131857998,0.00566159520516367,0.00444444444444444,0.5334993084370677,0.10579990779160904,3.4179345320424157,0.5334894699959429,0.2110426732563715,0.1314498580016966,0.124017998745989
E14001334,0.161154451118454,0.0782653675220893,0.0982592447930412,0.124713656852706,0.471914619599067,0.0656926601146428,Leyton and Wanstead,1720,29,0.6135080070516948,0.04296466763082055,0.08718555035944642,0.12283461242069482,0.05875708600323027,0.03373834834105712,0.04101172819305598,0.37776839438403886,0.22654913966008655,0.20874063126781375,0.10372638023857278,0.5872745106401126,0.00318990148833638,0.12336560194464584,0.0090579555631370191,0.2771120303637682,0.15078181938647056,0.1418372755582058,0.129695885509839,0.00937520704962565,0.00768568210428675,0.3895017557808256,0.1711223746107467,5.071390710925595,0.38949530419227135,0.31827141271760556,0.16868467692511557,0.12354860616500754
E14001335,0.167534809175599,0.0990809375939097,0.138823499949915,0.173169387959531,0.341968847039968,0.0794225182810778,Lichfield,31710,20,0.5606140284977337,0.02013372398767936,0.04874414644529587,0.285039941902687,0.03462048931961035,0.03106453309293065,0.01978313675406305,0.3852048482420114,0.2273489932885906,0.2788114795151758,0.06131673845537414,0.554641940144908,0.00580047609642511,0.397509329618811,0.00880466532916142,0.03324358881069449,0.15254237288135594,0.1184909786768726,0.22401312192454895,0.03411700382722799,0.01097867687260798,0.3171350464734828,0.14272279934390378,8.163860032804811,0.31712811092157633,0.01946376241088221,0.5484188426715654,0.11498928399597604
E14001336,0.169334405177414,0.0961301680013839,0.129649038901835,0.252846661850152,0.2690362561436,0.0830034699256154,Lincoln,6390,0,0.5124296602322103,0.02529687706694616,0.16971090737028482,0.1771290181433354,0.04084540005901926,0.04469182786726771,0.02989630926093637,0.24591698635433945,0.1818912620964049,0.3290425650992643,0.07557518341762234,0.5182455632140819,0.00420035613567235,0.3503335576931269,0.01219210878325991,0.11502841417385896,0.3667772352875405,0.10497186090715964,0.11374902165405688,0.03345011367448101,0.02558607580783422,0.212273116916999,0.14319257575192873,7.53135365808207,0.212273116916999,0.0384629719354478,0.47927770116656104,0.26998620998099215
E14001337,0.213796983136439,0.0914871070293183,0.126862645054097,0.156076245797192,0.343786386174235,0.0679906328087183,Liverpool Garston,3370,8.3,0.5316927665920954,0.02789225113492157,0.0641443280086869,0.23393121132435865,0.04526603608200217,0.06657770451482921,0.03049570234310608,0.33112669422785074,0.2022345491653148,0.2972290543722853,0.10758019781254906,0.6288999404913712,0.00553642778202839,0.29210235484145203,0.00924509053812803,0.06421618634702032,0.2476359621753948,0.1909230547688763,0.11568185090961455,0.01586425382806125,0.00799212787404598,0.29762876206019295,0.12427398838381414,5.717911486583786,0.29762876206019295,0.0986175778812461,0.4480631690107042,0.15569049104785676
E14001338,0.21666321692934,0.0707491843835319,0.0883034191825108,0.248252954453611,0.315305991700918,0.0607252333500892,Liverpool Riverside,2140,0,0.4039445282237795,0.03881447312654622,0.2788669091339188,0.10455661018953842,0.04863143992036035,0.08125609864277478,0.0439299407630819,0.19532412746286604,0.13633361916871187,0.25667031353184105,0.13828518485663877,0.5251919548821091,0.01418427668682476,0.23653767751579804,0.01995991030780729,0.20412618060746077,0.367293159396302,0.129450965873206,0.08974889474486573,0.01979658949844284,0.01670405296513273,0.2498856632619727,0.12712067426007798,5.911263802077661,0.2498856632619727,0.17263758520809286,0.2998453731733345,0.27763137835659996
E14001339,0.267206279126809,0.109688496443463,0.144468972283542,0.171829776796664,0.229200392445426,0.0776060829040962,Liverpool Walton,2540,12.8,0.5217076700434153,0.0358605803429076,0.06897397532438863,0.17913120262944884,0.0561333366037921,0.08902597561872992,0.04916725943731757,0.21091814457772215,0.214658915299139,0.3706306571491648,0.13774621630240144,0.6081509626618754,0.00261160692370376,0.30830706999302915,0.00532139455882497,0.07560896586256664,0.30947488584474886,0.19077625570776255,0.1043835616438356,0.01351598173515981,0.00926940639269406,0.20518264840182648,0.1673972602739726,5.64195205479452,0.20517796397342528,0.1395401931462752,0.45731832606561496,0.1979635168146846
E14001340,0.17933887154198,0.0692583332373172,0.0929704692882903,0.233376732610524,0.369807929393601,0.0552476639282875,Liverpool Wavertree,1970,0,0.46629796059453854,0.03154741329646272,0.2062219149671621,0.1573453162806775,0.04177900679801821,0.05966125129623229,0.03714713676690863,0.2903296424744501,0.16961436093604176,0.22558790658017536,0.11224666152020372,0.5782445348542953,0.01286718187304121,0.2407389383114987,0.01905744486188705,0.1490919000992778,0.29483766750847495,0.15452870111255204,0.08240620662980912,0.01851978249493777,0.01387846108343002,0.3174754851773485,0.11835369599344754,5.487850658658112,0.31748270840917364,0.12804878048780488,0.36612668365489626,0.1883418274481252
E14001341,0.250129597552187,0.102312526077556,0.136349268564059,0.170411298377818,0.26277326118016,0.0780240482482204,Liverpool West Derby,1880,4.6,0.5296624099127576,0.0345429257807561,0.07242382096345935,0.1932734859021368,0.05181438867113415,0.07853078771020357,0.03975218105955241,0.2457169589460242,0.2169779115196419,0.33666283142203285,0.1315193890581735,0.6109049797009096,0.0024564468883293,0.3028418726553266,0.00649570892646076,0.07730099182897374,0.28186689554385397,0.2254053677886288,0.07752441485536662,0.01533322508060961,0.00916281982880604,0.22990558816024495,0.16080168874248996,5.3687165093136,0.2299162549005962,0.12823903310367227,0.45895098243904703,0.18289372955668456
E14001342,0.143336934567147,0.0814505143501339,0.11299262529945,0.256082953638029,0.32987693174879,0.0762600403964489,Loughborough,12250,0,0.48283717926134695,0.02039809758675356,0.20510833186542188,0.2017145205801186,0.0336680171452058,0.03325700193764312,0.02301685162351007,0.29780637888111233,0.17365775752736154,0.2618018695100756,0.06376532481563249,0.5489456336126445,0.00700925300822048,0.32741948294348916,0.01176482268376951,0.1048608077518764,0.2587256726637715,0.09269088486018244,0.18326784770570528,0.02038096551090278,0.01737092438133315,0.30766756278578156,0.11989614209232324,7.31417017072218,0.30766756278578156,0.03118034971622894,0.48098619057466513,0.1801658969233244
E14001343,0.223551851491885,0.111526873359899,0.152359315774128,0.173668480901934,0.238239867820002,0.100653610652153,Louth and Horncastle,131430,0,0.4621674158668448,0.02282833191592759,0.03910824930142145,0.35299477584740613,0.045486575142753,0.0516097679504313,0.02580488397521565,0.2771980124646168,0.25135762273273965,0.3455954709462661,0.08813917607182341,0.5398612980022772,0.00405755097815961,0.4237656557292206,0.01015422834075147,0.02216126694959114,0.20715815549763889,0.07349108456119527,0.22782752303047507,0.08229040332361366,0.02237246148685263,0.21324800660594015,0.17361236549428433,11.11849405207339,0.21325350949628405,0.00848988439306358,0.592588769611891,0.18566783649876137
E14001344,0.229751372788286,0.121580740288794,0.156002135448444,0.175780455562335,0.208778218425869,0.108107077486272,Lowestoft,10890,0,0.486748948177901,0.02830704307704041,0.04556836525872917,0.3052889809718709,0.04964854524423881,0.05700812222744779,0.02742999504277198,0.249218293209955,0.2213819050766454,0.3993187075781071,0.08640719932887612,0.5378106821787414,0.00268640930724484,0.4196404019037546,0.00831306187202538,0.03154944473823374,0.30669529871922696,0.07687194825779073,0.1491934453051103,0.07740879924329576,0.02712375693432523,0.18677301429046195,0.17593373724978909,9.98044328552803,0.18677301429046195,0.02267556305442646,0.580796073318506,0.20975534933660556
E14001345,0.218986098092582,0.113496482173712,0.133259551208935,0.148437588227987,0.299551660662458,0.0862686196343268,Luton North,2190,5,0.5448960462568747,0.0350653310596393,0.09298806310630273,0.17044800054207276,0.08029452619453636,0.03774181526612384,0.03856621757445031,0.2541614906832298,0.22834556747600224,0.3044607566346697,0.1228119706380576,0.6248002280639616,0.00164136942042381,0.17349274773879766,0.00691966792504988,0.1931459868517671,0.31608840351541484,0.07521074553099902,0.12883875724904842,0.05938739313258534,0.010362900815082,0.2297973255744435,0.1803144741824269,7.4325415014248994,0.2297973255744435,0.06550549034456646,0.5205364794037346,0.18416070467725543
E14001346,0.231271954054139,0.112800842201816,0.12291143330658,0.142621874315972,0.299461115917406,0.090932780204088,Luton South and South Bedfordshire,10070,77.4,0.5406616773332777,0.0461548083137026,0.11338572828284936,0.13218953907732078,0.08147970564322791,0.03827471908941191,0.04785382226020972,0.2265212950030228,0.2135233171423211,0.3188726052242073,0.13074068669348954,0.5416032388663967,0.0017408906882591,0.16547368421052633,0.00758704453441295,0.28359514170040484,0.26064282480760526,0.10142145767315527,0.1612675418741512,0.05725667722951562,0.01119058397464916,0.21866908103214125,0.18955183340878223,8.109416025350837,0.21866908103214125,0.11598008148483475,0.4558261656858307,0.2095246717971933
