ons_code,pc_trav_wfh,pc_trav_pubtrans,pc_trav_car,pc_trav_other
E14001401,0.3104956523260493,0.031877110415172244,0.49993876515562397,0.15768847210315448
E14001402,0.387994227994228,0.03515151515151515,0.4721885521885522,0.10466570466570467
E14001403,0.3617775739185661,0.02305765295321431,0.4625467504057582,0.15261802272246136
E14001404,0.28205493098050377,0.014718737929211816,0.5799873955559169,0.12323893553436743
E14001405,0.18760884709160572,0.021138105189829327,0.586489898989899,0.20476314872866597
E14001406,0.20390309555854644,0.08505743528748944,0.4814861185013615,0.22955335065260257
E14001407,0.28611615568137305,0.042445607662998965,0.5265463091550048,0.14489192750062316
E14001408,0.2701151832460733,0.03736125654450262,0.4892565445026178,0.20326701570680628
E14001409,0.31689750692520774,0.05397400383549968,0.3607500532708289,0.26837843596846367
E14001410,0.29487407407407407,0.15480493827160494,0.32385185185185184,0.22646913580246913
E14001411,0.2096305699593347,0.13550788562084473,0.47748348645566624,0.17737805796415432
E14001412,0.2725141776937618,0.12544423440453686,0.394580970384373,0.2074606175173283
E14001413,0.23260161747715577,0.02650982039701712,0.5814515282008192,0.15943703392500788
E14001414,0.38284739706001786,0.16882563144643872,0.3518638837001543,0.09646308779338911
E14001415,0.21679893882506351,0.06877402819307989,0.5432001618741429,0.17122687110771376
E14001416,0.19859995409685563,0.08186825797567134,0.5185219187514345,0.20100986917603855
E14001417,0.42559177124771974,0.14934394162509065,0.3295676828062155,0.0954966043209741
E14001418,0.2964549077085146,0.03574863738377685,0.555054275637796,0.11274217926991252
E14001419,0.3306017122033721,0.10789322267361777,0.2593064007113839,0.30219866441162624
E14001420,0.47261869467621026,0.0478590487484647,0.3013002414129008,0.1782220151624243
E14001421,0.4094894916216984,0.3206475433115592,0.09949233172394206,0.17037063334280034
E14001422,0.21008228309551089,0.026872200812415373,0.566066034788043,0.19697948130403084
E14001423,0.2727381579577566,0.04099813209444897,0.5751233296613822,0.11114038028641218
E14001424,0.26321227907777756,0.020364669666114138,0.5432157234193701,0.1732073278367382
E14001425,0.20286375569987564,0.053354290451844685,0.48383308000552716,0.2599488738427525
E14001426,0.17780653221488488,0.06277886846332321,0.5650544351240407,0.1943601641977512
E14001427,0.22928892306447043,0.08812578412724109,0.4234489457282771,0.2591363470800113
E14001428,0.20493550906672858,0.04198771400223766,0.5777374342952439,0.17533934263578982
E14001429,0.2914673393059059,0.043032965121336,0.48173436548664866,0.18376533008610943
E14001430,0.5414677640603567,0.2423456790123457,0.08685871056241426,0.1293278463648834
E14001431,0.22631249115571997,0.06052519861725999,0.4780560777892332,0.2351062324377868
E14001432,0.2715344178153069,0.08135684424024173,0.35301543938076907,0.29409329856368227
E14001433,0.2281551494234842,0.08851674641148326,0.4660561612675504,0.21727194289748217
E14001434,0.5427180097071775,0.2065668091671756,0.11007360740574074,0.14064157371990615
E14001435,0.4506460298376035,0.27568455455269,0.10724264643625218,0.16642676917345436
E14001436,0.19695674880121541,0.0519394198357309,0.6040924844514077,0.14701134691164602
E14001437,0.3637733574442435,0.06432446396280031,0.4755015930422802,0.09640058555067596
E14001438,0.424625988110015,0.1051643039132423,0.27007251584242503,0.20013719213431763
E14001439,0.4038449390410815,0.05634751847718515,0.42875492198521825,0.11105262049651513
E14001440,0.17767845405547522,0.04019981595898515,0.602602865781517,0.1795188642040226
E14001441,0.24765447406488944,0.034201281256457945,0.5707997520148791,0.1473444926637735
E14001442,0.43659545786448484,0.06180374829155043,0.381288498623879,0.12031229522008575
E14001443,0.3048865120836055,0.021268778576094056,0.554008817766166,0.11983589157413456
E14001444,0.288835550371251,0.010004710738239978,0.5226003275084681,0.17855941138204087
E14001445,0.6090864609195193,0.11775792392308947,0.14142549065801635,0.1317301244993748
E14001446,0.2053002591991473,0.06409728446500812,0.5451902812431869,0.18541217509265764
E14001447,0.2764388489208633,0.06205035971223022,0.5270383693045564,0.13447242206235013
E14001448,0.32752805777328936,0.1973095024866142,0.3564718660086508,0.11869057373144566
E14001449,0.36772101641079935,0.02726310217046056,0.4690091759308276,0.13600670548791247
E14001450,0.23801553847425408,0.03219274320191751,0.5853996198032895,0.1443920985205389
E14001451,0.2290619163913231,0.034956663314657854,0.6161949911411195,0.11978642915289948
E14001452,0.1918619735362795,0.05947850903744703,0.5785263339963678,0.17013318342990574
E14001453,0.2921072575697427,0.028402324154606806,0.520769425096539,0.15872099317911148
E14001454,0.45868683913570446,0.14504534626154553,0.3162745016090609,0.07999331299368914
E14001455,0.2891867654693916,0.037452211261622695,0.5265964978524567,0.146764525416529
E14001456,0.43438931444628354,0.04266907887139613,0.40303706840140113,0.11990453828091921
E14001457,0.43743379924816717,0.03431016220482253,0.42449479739973833,0.103761241147272
E14001458,0.34165993356674745,0.011199389532273993,0.5031870006284227,0.1439536762725559
E14001459,0.32789799857766944,0.11735920620407057,0.33538216668359916,0.21936062853466085
E14001460,0.33434556134323395,0.036351546048985925,0.46532195500387896,0.16398093760390114
E14001461,0.1892512305944718,0.03535592578568724,0.5075492237788717,0.2678436198409693
E14001462,0.14292705762192526,0.019108009192271683,0.6069452719380373,0.23101966124776577
E14001463,0.3330373001776199,0.05249654627985001,0.5018008683639235,0.11266528517860668
E14001464,0.3052761077048237,0.02754132190408159,0.5481080223029149,0.11907454808817985
E14001465,0.4249919553791698,0.07047087847259466,0.4047838678536952,0.09975329829454038
E14001466,0.19367345542454445,0.13070449517640886,0.47403471161082855,0.20158733778821813
E14001467,0.3717965396123325,0.1030050735007155,0.27917262911408874,0.24602575777286328
E14001468,0.41747088186356074,0.041121939624435465,0.41400047539814594,0.12740670311385785
E14001469,0.27294421154466303,0.11989680748145759,0.4454907019241105,0.16166827904976888
E14001470,0.22155415671803777,0.08597785977859779,0.5499240286520513,0.14254395485131321
E14001471,0.25066782630303786,0.036735623615166385,0.5800873868836843,0.13250916319811146
E14001472,0.3505190613277501,0.05788188083398761,0.46567216261013694,0.12592689522812528
E14001473,0.2504493959282639,0.017056143137828685,0.5278625475523598,0.2046319133815476
E14001474,0.23298762914894033,0.038582939596525964,0.5648832513184465,0.1635461799360872
E14001475,0.3316447074349205,0.016751452714927312,0.48990017241012324,0.16170366744002895
E14001476,0.2680047480306464,0.01476205891874393,0.5832524009927701,0.13398079205783964
E14001477,0.27229434507905576,0.07938578568509728,0.4628139439851633,0.18550592525068368
E14001478,0.20246323450250844,0.1313653295437418,0.492797622892578,0.17337381306117175
E14001479,0.400546012967808,0.041519736093732225,0.4686838812421795,0.0892503696962803
E14001480,0.25510330835162104,0.08987205498737112,0.5224421349012464,0.1325825017597615
E14001481,0.4217566447583987,0.03201433995721142,0.37802363009078116,0.1682053851936087
E14001482,0.4086663934603024,0.009662877725772706,0.4482885059206695,0.1333822228932554
E14001483,0.27263274054581726,0.015279487288315437,0.5969823012605577,0.11510547090530962
E14001484,0.2973028831249354,0.022320967241913816,0.5060710964141779,0.17430505321897283
E14001485,0.23307681673655592,0.03117367863232109,0.5355974379060873,0.20015206672503572
E14001486,0.26876029756852565,0.01932198312446952,0.5465824554396126,0.16533526386739228
E14001487,0.19262216421634487,0.010978465318030019,0.6285555256995893,0.16784384476603587
E14001488,0.3249873938171522,0.016097125790310692,0.5583181412668244,0.10059733912571274
E14001489,0.3353292085246047,0.02146674650167432,0.536336016676646,0.10686802829707494
E14001490,0.3634494596072958,0.012844936529792331,0.5238885640454949,0.09981703981741706
E14001491,0.3006651103378408,0.022287803374003434,0.5553451085759591,0.12170197771219662
E14001492,0.2392347105636106,0.09912242450670446,0.4990733674915513,0.16256949743813365
E14001493,0.3094659351343843,0.008935805727249578,0.5440424103525707,0.1375558487857953
E14001494,0.30660893451591126,0.015317643224619969,0.5480364085015248,0.130037013757944
E14001495,0.26624398775688674,0.027175338871884565,0.574967205946655,0.13161346742457367
E14001496,0.42000846791265956,0.06812637351559507,0.4221456077743503,0.0897195507973951
E14001497,0.20877991484363528,0.017157119785221386,0.6106508379302389,0.16341212744090441
E14001498,0.2809463722397476,0.020483701366982125,0.5316508937960042,0.16691903259726604
E14001499,0.2596516095341117,0.07930172703196688,0.4715207579544183,0.18952590547950315
E14001500,0.24360421369450716,0.08209179834462002,0.40560571858540256,0.26869826937547026
E14001501,0.3058542413381123,0.09634588940736233,0.41967043123464304,0.17812943801988232
E14001502,0.35494824357417737,0.07525775317432552,0.4036178050336468,0.16617619821785032
E14001503,0.3637394401060381,0.30093102732397514,0.22596975358916624,0.10935977898082051
E14001504,0.2560391978122151,0.04006381039197812,0.5169781221513218,0.18691886964448495
E14001505,0.35887933877883627,0.07318445509400283,0.4567237733066879,0.11121243282047302
E14001506,0.2643714466203411,0.03436061727280931,0.559426044580814,0.14184189152603555
E14001507,0.5115468843320725,0.04923352578140554,0.3265180171212423,0.11270157276527971
E14001508,0.22036951602627475,0.016366791889101253,0.5961686328785781,0.16709505920604584
E14001509,0.23334814485669853,0.042479449011330814,0.58129304598978,0.14287936014219063
E14001510,0.22185022436120994,0.05456743623724163,0.5514170793517937,0.17216526004975471
E14001511,0.25259104184435655,0.018169600165413146,0.533379855780414,0.19585950220981624
E14001512,0.4015571220849975,0.028823323701017835,0.43785315933813107,0.13176639487585357
E14001513,0.29540620545992763,0.019361912071044842,0.520951650038373,0.16428023243065454
E14001514,0.24314127230023488,0.011693568537304482,0.6054420068962071,0.13972315226625356
E14001515,0.2621226185740176,0.06283428369358618,0.5388321619590682,0.13621093577332802
E14001516,0.30199818346957313,0.05846463689136358,0.4793073490502705,0.1602298305887928
E14001517,0.33292144748455427,0.08535843875649701,0.43553986466607825,0.14618024909287045
E14001518,0.1831690310170714,0.04289492666506372,0.5782880500120221,0.19564799230584276
E14001519,0.2725168934555216,0.019115060631306118,0.6021244098861427,0.10624363602702953
E14001520,0.14790673345806427,0.044219124067032815,0.5374494537992637,0.27042468867563924
E14001521,0.1574625008483971,0.03443361009931902,0.6203705798511346,0.1877333092011493
E14001522,0.20203857012968368,0.021270995836722973,0.6208785950136383,0.15581183901995502
E14001523,0.2808825563701757,0.019205053718817724,0.5897081200719325,0.1102042698390741
E14001524,0.23173755483501812,0.0534999046347511,0.5712378409307648,0.14352469959946595
E14001525,0.4173188857312199,0.3277609762769563,0.11817449582833088,0.13674564216349297
E14001526,0.3936970119652159,0.0105485691868448,0.4646165246387551,0.13113789420918423
E14001527,0.42199334495325624,0.27987640627475835,0.1780700364443036,0.12006021232768183
E14001528,0.34868819269061385,0.07134061071570202,0.4348270752019369,0.1451441213917472
E14001529,0.3368639624145308,0.014744746004446495,0.5199672805067327,0.12842401107429002
E14001530,0.29206083986534637,0.014202521070349165,0.5347322898493746,0.15900434921492984
E14001531,0.23841497782243243,0.09123434704830054,0.4819516259465288,0.18839904918273825
E14001532,0.41250959324635456,0.027729531041725573,0.4408046209152967,0.11895625479662318
E14001533,0.3570172765418786,0.024051196699406925,0.5150847417895403,0.10384678496917416
E14001534,0.3842861219442595,0.16296014458289737,0.3272139256159041,0.12553980785693902
E14001535,0.3774261369923647,0.05214119729998894,0.47942901405333627,0.09100365165431006
E14001536,0.30711596525888096,0.04268088120177433,0.5076229172102732,0.14258023632907146
E14001537,0.2920533945145479,0.08290749817499218,0.43320471373448743,0.19183439357597246
E14001538,0.24449548878404107,0.027294925916728746,0.5751593411141461,0.153050244185084
E14001539,0.4427855298279117,0.014300904928278466,0.43937848570994553,0.10353507953386429
E14001540,0.25114875127372005,0.01739949627977621,0.5103724068982755,0.22107934554822833
E14001541,0.22401437392866733,0.02154024080460957,0.5660353978645629,0.18840998740216022
E14001542,0.32014031232170403,0.02529425437947721,0.5112735878959491,0.14329184540286963
E14001543,0.291398123298137,0.01659255196191745,0.5375242423648794,0.1544850823750661
E14001544,0.2776229454234238,0.010752924137022977,0.5380631569707477,0.17356097346880556
E14001545,0.35893944083359125,0.016321056432477044,0.5075002579180852,0.1172392448158465
E14001546,0.24504507518105337,0.14067805114653198,0.4778470956195956,0.13642977805281908
E14001547,0.15552213149978514,0.09417705199828105,0.5657713794585303,0.18452943704340352
E14001548,0.29089676216307847,0.01634659627539777,0.5192889836049693,0.1734676579565544
E14001549,0.3950187990350553,0.05161584769521657,0.4335296546628127,0.11983569860691544
E14001550,0.5636468625689721,0.19618567945592197,0.09818105992557423,0.14198639804953164
E14001551,0.20646638945097953,0.04135998754753063,0.5221809610637966,0.2299926619376932
E14001552,0.2752668146980875,0.019745481460258337,0.5520855717116729,0.15290213212998113
E14001553,0.3350652120916626,0.3726078742077036,0.14204960994636762,0.1502773037542662
E14001554,0.28378378378378377,0.029057554964290716,0.49348830695980955,0.19367035429211596
E14001555,0.424111885950509,0.048621708810632255,0.3866169567485077,0.140649448490351
E14001556,0.5652011991881273,0.11079455523899968,0.20108746252537102,0.122916783047502
E14001557,0.33583263908173655,0.0742154956956401,0.43916041840229564,0.1507914468203277
E14001558,0.343923384104322,0.16295013605682582,0.3775488567692688,0.11557762306958334
E14001559,0.46566482116178926,0.2884436242200545,0.07519114157658845,0.1707004130415678
E14001560,0.2645671503984264,0.06256397904498104,0.4954135806186146,0.17745528993797796
E14001561,0.24878675421067656,0.07752878485108003,0.5154629365305928,0.15822152440765058
E14001562,0.1622054246331703,0.10291240551356158,0.5383059137394397,0.19657625611382837
E14001563,0.40687186828919114,0.30761154855643047,0.15612821124632148,0.12938837190805694
E14001564,0.2790339714267132,0.030437704598174607,0.5309254883257094,0.15960283564940272
E14001565,0.33695992485911086,0.02600579211020664,0.49966734502191607,0.13736693800876643
E14001566,0.4366629621955584,0.023526530919776224,0.3862758763585677,0.1535346305260977
E14001567,0.23182984965163184,0.07874342989854541,0.5201564600904535,0.16927026035936926
E14001568,0.3432846292820684,0.09420988931960499,0.379575871323078,0.18292961007524863
E14001569,0.2931737897407831,0.01059754216627693,0.5722175232598636,0.12401114483307628
E14001570,0.3780875005836485,0.02948592239809497,0.5003501891021152,0.09207638791614138
E14001571,0.21983378903439343,0.019463232119729456,0.5786264210677795,0.18207655777809756
E14001572,0.3433458890141791,0.011300112761210145,0.5186535831673904,0.12670041505722032
E14001573,0.35596257216802707,0.0636888494742367,0.4144209364197419,0.1659276419379943
E14001574,0.19855100014785712,0.11192784572164839,0.5346513740151659,0.15486978011532856
E14001575,0.2977716917714428,0.011502551973110918,0.5002116270384663,0.19051412921697997
E14001576,0.30804295872304016,0.41484967397397693,0.16643554716313103,0.11067182013985188
E14001577,0.246700887841202,0.029653455530832103,0.5451300918684321,0.17851556475953384
E14001578,0.22456045987830706,0.018253941573940228,0.5997411503681044,0.15744444817964837
E14001579,0.34523406273287716,0.012058803604091863,0.5253934918591785,0.1173136418038525
E14001580,0.27738630516967544,0.014920698834530122,0.5074827192805852,0.20021027671520927
E14001581,0.2311525129982669,0.03581022530329289,0.5560441941074523,0.17699306759098787
E14001582,0.39770184598172664,0.016595189259742682,0.4837078127913481,0.10199515196718255
E14001583,0.2359259433740048,0.03966646252414378,0.5676732463372121,0.15673434776463938
E14001584,0.24016215838400784,0.047762167703455184,0.545816733067729,0.1662589408448079
E14001585,0.21079538455221122,0.04574385086026362,0.5613271465527861,0.18213361803473904
E14001586,0.5546277562497857,0.1755598230513357,0.15987106066321458,0.10994136003566407
E14001587,0.44435368593016134,0.028160098019195424,0.3757606697978354,0.15172554625280785
E14001588,0.42876459273648326,0.04715382124969053,0.39174236797501383,0.1323392180388124
E14001589,0.33472506696076887,0.044010293577018016,0.5130770442728848,0.10818759518932829
E14001590,0.3228354389570614,0.039210945213484054,0.5208043684136291,0.11714924741582543
E14001591,0.34225332784410595,0.02327040326216942,0.492873806583152,0.14160246231057264
E14001592,0.44689241970346216,0.05066171172879299,0.37417997042205453,0.12826589814569034
E14001593,0.532574974146846,0.027596974674047488,0.35817263823833567,0.08165541294077093
E14001594,0.15185670401156487,0.07874051319118179,0.5795310805926996,0.18987170220455366
E14001595,0.14401606096611627,0.092657844061130007,0.5679927889539886,0.1953333060187651
E14001596,0.2419348201794091,0.08026088387787013,0.5125504073738787,0.16525388856884207
E14001597,0.26354322015843196,0.032383645484302066,0.4985764366369042,0.2054966977203618
E14001598,0.30168292588130124,0.06193400443079793,0.4898169380854289,0.14656613160247192
E14001599,0.31567731446900127,0.04598180939408585,0.46278395360077335,0.17555692253613955
E14001600,0.3525477043184962,0.05046141019081728,0.45504329865650994,0.14194758683417658
E14001601,0.23060123610474131,0.01845421389416672,0.5990740134093341,0.15187053659175784
E14001602,0.30546681574954077,0.09506029869818705,0.4257247823656258,0.17374810318664644
E14001603,0.21858177844335613,0.007386570607520136,0.5685433278018376,0.20548832314728618
E14001604,0.3455972906403941,0.04675954433497537,0.3069388854679803,0.30070427955665024
E14001605,0.36624463034139726,0.03187881528374407,0.43481799683472755,0.16705855754013113
W07000081,0.18076568872516774,0.0286804367846336,0.6368372582554926,0.15371661623470595
W07000082,0.20790191829199775,0.030520105947507824,0.6160807448430853,0.1454972309174091
W07000083,0.25049133019877107,0.03365922830061945,0.5527775704654576,0.1630718710351519
W07000084,0.14685121454947372,0.02647642492903615,0.6714813233188475,0.15519103720264263
W07000085,0.3028070344960866,0.009783553966566818,0.5546429606725287,0.13276645086481786
W07000086,0.25926530612244897,0.021574344023323616,0.595265306122449,0.12389504373177843
W07000087,0.27285886610373944,0.01172496984318456,0.5917490952955368,0.1236670687575392
W07000088,0.26179918746372605,0.03951247823563552,0.577341845618108,0.12134648868253047
W07000089,0.3248255839147203,0.07230142566191446,0.4194219352602158,0.18345105516314947
W07000090,0.3959146618247844,0.04083068542896051,0.4281207444394008,0.1351339083068543
W07000091,0.3796200568622383,0.05591453433273025,0.35696131644697165,0.2075040923580598
W07000092,0.3604145122371596,0.058557394002068254,0.427331092726646,0.15369700103412617
W07000093,0.3169340106603939,0.01413878531568279,0.5237606666499838,0.14516653737393959
W07000094,0.24288376426741207,0.02026554856743536,0.6088283251805264,0.12802236198462613
W07000095,0.18552615384615384,0.04221538461538461,0.6057846153846154,0.16647384615384617
W07000096,0.24152741269245212,0.02370446864438603,0.5741175366128427,0.16065058205031918
W07000097,0.28889725431146035,0.020163282591817048,0.5823118368115192,0.1086276262852034
W07000098,0.19587170687143526,0.01962914495938372,0.6483049801239475,0.13619416804523346
W07000099,0.18660365824987069,0.040203131612357175,0.6129919593736776,0.1602012507640946
W07000100,0.21056310136756518,0.01463085059292221,0.6230226219043403,0.1517834261351723
W07000101,0.3434121739942562,0.010950524177543254,0.5237572672721754,0.12188003455602513
W07000102,0.23985499285949688,0.01830165879380424,0.5895858508184115,0.15225749752828738
W07000103,0.21982427109795605,0.026825459715197987,0.6186403151001002,0.13470995408674574
W07000104,0.24310019670269503,0.04272706994098919,0.5265751424573641,0.1875975908989516
W07000105,0.29431988041853513,0.02878496690155883,0.5607730087550715,0.11612214392483451
W07000106,0.25024188582988827,0.04518867094731287,0.5856715630222535,0.11889788020054534
W07000107,0.16202160603266907,0.04834172517315557,0.641325674302059,0.1483109944921164
W07000108,0.22879862980181062,0.048348421825299734,0.5207731832640078,0.20207976510888181
W07000109,0.22263491907315394,0.02703301028189108,0.6193978452304816,0.13093422541447336
W07000110,0.31557866629189796,0.038835406272691074,0.5285409786147612,0.11704494882064975
W07000111,0.19039676966292135,0.02501755617977528,0.6045251053370787,0.18006056882022473
W07000112,0.22508732278611054,0.020135607150195193,0.6134853777138553,0.14129169234983904
